4911-Centrize
(x,y,z,r)
(-15.03127, -35.30889, 35.67209, 52.39422)
(-41.38094, -12.61690, -29.55953, 52.39594)
(-33.53131, 21.56005, -34.01071, 52.40146)
(-10.54744, -29.70537, -41.86462, 52.40519)
(-8.86442, -33.12307, -39.63193, 52.40616)
(-45.86476, 14.72466, -20.64313, 52.40735)
(-39.69816, -22.86998, 25.45785, 52.41262)
(15.80247, 22.79193, 44.48109, 52.41906)
(-29.04749, 7.88927, -42.92711, 52.42837)
(26.45290, -29.70537, 34.15931, 52.43113)
(-39.69816, 26.20962, -22.04851, 52.43114)
(-21.19786, -39.95846, 26.52050, 52.43439)
(-16.71404, -19.45229, -45.73772, 52.43749)
(-22.88089, 31.81314, 34.84478, 52.43824)
(-10.54744, -35.30889, 37.31265, 52.44235)
(-33.53131, 9.12115, -39.28919, 52.45174)
(-45.86476, -25.05581, -4.80767, 52.48317)
(-4.38059, -19.45229, -48.54833, 52.48354)
(7.95285, -39.95846, 33.09682, 52.49120)
(-21.19786, 7.88927, -47.37829, 52.50040)
(-35.21433, -21.63811, 32.37691, 52.50258)
(40.46937, 22.79193, -24.48194, 52.50340)
(-8.86442, -12.61690, -50.18890, 52.50418)
(46.63597, 12.53884, -20.60884, 52.50581)
(-8.86442, -38.72659, -34.35344, 52.52128)
(20.28630, 29.62731, -38.33410, 52.52442)
(15.80247, -5.78151, 49.75958, 52.52771)
(44.95319, -26.28768, -7.00592, 52.54441)
(28.13592, -38.72659, -21.67133, 52.54546)
(15.80247, 21.56005, -45.25315, 52.55855)
(-21.19786, 22.79193, 42.35596, 52.56281)
(-15.03127, 12.53884, -48.78367, 52.56432)
(-47.54778, 11.30696, 19.35206, 52.56559)
(7.95285, 7.88927, -51.35894, 52.56643)
(9.63563, -16.03460, -49.12640, 52.56764)
(-52.03160, -2.36382, 7.15453, 52.57436)
(-45.86476, -25.05581, 5.74930, 52.57779)
(-41.38094, -26.28768, -19.00256, 52.57872)
(32.61975, -25.05581, 32.75408, 52.58014)
(46.63597, -21.63811, 11.06207, 52.58793)
(40.46937, 1.05388, 33.58139, 52.59838)
(-15.03127, -42.14428, -27.66973, 52.60887)
(21.96907, -36.54076, -30.82307, 52.61111)
(3.46903, 22.79193, 47.29170, 52.61189)
(-4.38059, 29.62731, -43.26984, 52.62363)
(20.28630, -26.28768, 40.84318, 52.63783)
(40.46937, -18.22042, 28.30291, 52.63846)
(46.63597, 18.14236, 16.34056, 52.64098)
(-33.53131, -33.12307, -23.45374, 52.64565)
(9.63563, -42.14428, 30.05087, 52.65017)
(9.63563, -7.96733, 51.16480, 52.67030)
(-52.03160, -7.96733, 1.87604, 52.67149)
(7.95285, 28.39544, 43.65379, 52.68018)
(-27.36471, -35.30889, 27.92573, 52.68198)
(38.78635, -35.30889, 4.95627, 52.68456)
(34.30252, 19.37423, 34.98662, 52.68859)
(-2.69782, 24.97775, -46.31580, 52.69079)
(28.13592, -31.89120, 31.11352, 52.69468)
(3.46903, 1.05388, 52.57018, 52.69506)
(-10.54744, 19.37423, 47.86962, 52.70778)
(20.28630, 21.56005, -43.61258, 52.71078)
(-52.03160, 4.47158, 7.15453, 52.71120)
(-41.38094, 29.62731, -13.72408, 52.71157)
(-47.54778, -21.63811, -7.04037, 52.71210)
(-8.86442, -26.28768, 44.82383, 52.71428)
(-41.38094, 15.95654, 28.50380, 52.72058)
(-4.38059, 9.12115, 51.74288, 52.72296)
(26.45290, -35.30889, 28.88082, 52.73116)
(-29.04749, 22.79193, -37.64863, 52.73185)
(-45.86476, 2.28576, -25.92161, 52.73263)
(-35.21433, -29.70537, -25.68643, 52.74705)
(38.78635, -35.30889, -5.60070, 52.74909)
(28.13592, 15.95654, 41.67049, 52.75102)
(14.11945, 18.14236, -47.48584, 52.75802)
(26.45290, -9.19921, 44.71628, 52.76293)
(-52.03160, -1.13194, -8.68093, 52.76294)
(-41.38094, -31.89120, 7.38986, 52.76400)
(38.78635, -16.03460, -31.99312, 52.77356)
(-15.03127, -29.70537, 40.95057, 52.77592)
(-29.04749, -25.05581, 36.25016, 52.77901)
(-45.86476, 14.72466, 21.58475, 52.78535)
(-47.54778, -22.86998, -1.76188, 52.79140)
(14.11945, 18.14236, 47.52689, 52.79497)
(15.80247, 7.88927, 49.75958, 52.80128)
(44.95319, -12.61690, 24.66499, 52.80471)
(-33.53131, -39.95846, 8.21717, 52.80671)
(-47.54778, -14.80272, -17.59733, 52.81646)
(7.95285, -18.22042, 48.93227, 52.81665)
(-47.54778, -2.36382, -22.87582, 52.81744)
(-33.53131, 28.39544, 29.33111, 52.82957)
(34.30252, -28.47350, -28.35520, 52.83390)
(14.11945, -28.47350, -42.20735, 52.83521)
(20.28630, 15.95654, 46.12166, 52.85218)
(-39.69816, -28.47350, 20.17937, 52.85727)
(44.95319, 21.56005, -17.56289, 52.85906)
(-16.71404, 29.62731, -40.45924, 52.85912)
(1.78601, -16.03460, 50.33749, 52.85983)
(-45.86476, -26.28768, 0.47081, 52.86625)
(14.11945, -28.47350, 42.24841, 52.86802)
(-45.86476, -4.54964, -25.92161, 52.87915)
(-39.69816, 12.53884, -32.60548, 52.87989)
(44.95319, 15.95654, -22.84138, 52.88789)
(-2.69782, -36.54076, 38.13996, 52.88821)
(-33.53131, -11.38503, -39.28919, 52.89242)
(40.46937, -5.78151, 33.58139, 52.90468)
(44.95319, -25.05581, -12.28441, 52.91020)
(46.63597, 12.53884, 21.61904, 52.91048)
(32.61975, -33.12307, -25.30925, 52.93150)
(-10.54744, -21.63811, -47.14310, 52.93325)
(1.78601, -35.30889, -39.39674, 52.93402)
(26.45290, -22.86998, -39.73948, 52.93409)
(-41.38094, 14.72466, -29.55953, 52.94302)
(-52.03160, -9.19921, -3.40245, 52.94799)
(34.30252, -2.36382, 40.26510, 52.94836)
(-47.54778, 4.47158, -22.87582, 52.95366)
(-35.21433, -36.54076, -15.12946, 52.95448)
(-33.53131, -38.72659, 13.49566, 52.97386)
(28.13592, -26.28768, 36.39200, 52.98160)
(-10.54744, -29.70537, 42.59114, 52.98738)
(3.46903, 22.79193, -47.72102, 52.99813)
(3.46903, -5.78151, 52.57018, 53.00079)
(40.46937, -33.12307, -8.64649, 53.00631)
(-39.69816, 31.81314, 14.90088, 53.00996)
(-35.21433, -16.03460, -36.24340, 53.01643)
(26.45290, -42.14428, 18.32385, 53.02509)
(44.95319, 1.05388, -28.11986, 53.03421)
(40.46937, 28.39544, -19.20346, 53.03625)
(-27.36471, -28.47350, -35.41609, 53.04589)
(-41.38094, -33.12307, 2.11138, 53.04694)
(-8.86442, 14.72466, -50.18890, 53.05016)
(7.95285, -25.05581, -46.08046, 53.05139)
(-52.03160, 5.70345, -8.68093, 53.05823)
(32.61975, 21.56005, -35.86622, 53.05911)
(38.78635, 18.14236, 31.34870, 53.06851)
(34.30252, 4.47158, 40.26510, 53.08424)
(46.63597, -14.80272, -20.60884, 53.09198)
(21.96907, 24.97775, -41.38004, 53.09271)
(38.78635, -29.70537, 20.79173, 53.09507)
(-22.88089, 26.20962, 40.12326, 53.10702)
(-41.38094, 22.79193, -24.28105, 53.11707)
(46.63597, 24.97775, -4.77339, 53.11861)
(21.96907, -1.13194, 48.35419, 53.12297)
(3.46903, 1.05388, -52.99950, 53.12337)
(9.63563, 24.97775, 45.88632, 53.12521)
(-39.69816, -35.30889, -0.93457, 53.13694)
(-15.03127, -14.80272, -48.78367, 53.14984)
(7.95285, -38.72659, -35.52348, 53.14992)
(7.95285, -33.12307, -40.80197, 53.15248)
(-4.38059, -11.38503, 51.74288, 53.16140)
(9.63563, -28.47350, -43.84792, 53.16226)
(-2.69782, 12.53884, -51.59428, 53.16456)
(-27.36471, -42.14428, 17.36876, 53.16617)
(26.45290, 11.30696, 44.71628, 53.17094)
(-33.53131, 29.62731, -28.73222, 53.17582)
(40.46937, 7.88927, 33.58139, 53.17631)
(-45.86476, 2.28576, 26.86324, 53.20182)
(40.46937, 29.62731, 17.74594, 53.20212)
(34.30252, -22.86998, -33.63368, 53.20642)
(-15.03127, -21.63811, 46.22906, 53.20970)
(46.63597, 24.97775, 5.78359, 53.21890)
(-47.54778, 19.37423, 14.07357, 53.23737)
(9.63563, 18.14236, -49.12640, 53.24842)
(-16.71404, 21.56005, -45.73772, 53.25537)
(3.46903, 7.88927, 52.57018, 53.27193)
(-22.88089, -42.14428, -23.21856, 53.28017)
(44.95319, 28.39544, 3.55105, 53.28884)
(38.78635, -36.54076, -0.32221, 53.28895)
(-4.38059, 21.56005, -48.54833, 53.30071)
(-33.53131, 22.79193, 34.60960, 53.30708)
(-16.71404, -25.05581, 43.99652, 53.31835)
(-52.03160, -9.19921, 7.15453, 53.32073)
(-8.86442, 15.95654, 50.10232, 53.32383)
(1.78601, -28.47350, 45.05901, 53.33146)
(44.95319, -5.78151, -28.11986, 53.33800)
(-29.04749, -12.61690, -42.92711, 53.34491)
(-39.69816, -22.86998, -27.32700, 53.34552)
(-45.86476, -4.54964, 26.86324, 53.34706)
(44.95319, 14.72466, 24.66499, 53.34760)
(-52.03160, -7.96733, -8.68093, 53.34908)
(38.78635, -29.70537, -21.43615, 53.35071)
(-52.03160, 11.30696, -3.40245, 53.35459)
(38.78635, -1.13194, 36.62718, 53.35928)
(28.13592, -31.89120, -32.22830, 53.36049)
(-39.69816, 24.97775, 25.45785, 53.36604)
(40.46937, -31.89120, -13.92497, 53.37343)
(-35.21433, -36.54076, 16.54145, 53.37505)
(-8.86442, -39.95846, 34.26686, 53.38047)
(-21.19786, -25.05581, -42.09980, 53.38105)
(46.63597, -2.36382, -25.88733, 53.39152)
(-21.19786, -12.61690, -47.37829, 53.41571)
(21.96907, 5.70345, 48.35419, 53.41627)
(3.46903, -5.78151, -52.99950, 53.42665)
(15.80247, -25.05581, 44.48109, 53.44230)
(-35.21433, -29.70537, 27.09842, 53.44888)
(-41.38094, -18.22042, 28.50380, 53.44934)
(38.78635, 18.14236, -31.99312, 53.45171)
(-29.04749, -39.95846, 20.41471, 53.45274)
(-39.69816, -14.80272, -32.60548, 53.46196)
(-45.86476, 9.12115, -25.92161, 53.46682)
(40.46937, -26.28768, 23.02442, 53.46902)
(-45.86476, 22.79193, -15.36464, 53.47074)
(28.13592, -18.22042, 41.67049, 53.47937)
(7.95285, -12.61690, -51.35894, 53.48060)
(-47.54778, -22.86998, 8.79509, 53.49001)
(21.96907, -22.86998, 43.07571, 53.49012)
(3.46903, -38.72659, 36.73473, 53.49040)
(46.63597, -14.80272, 21.61904, 53.49221)
(46.63597, 26.20962, 0.50510, 53.49872)
(-52.03160, -1.13194, 12.43301, 53.50840)
(-2.69782, -42.14428, 32.86147, 53.50977)
(-27.36471, 31.81314, 33.20422, 53.51096)
(-27.36471, -1.13194, -45.97306, 53.51291)
(-22.88089, 19.37423, -44.33250, 53.51884)
(15.80247, -31.89120, -39.97466, 53.52327)
(-10.54744, -2.36382, -52.42159, 53.52438)
(40.46937, -25.05581, -24.48194, 53.52503)
(46.63597, 4.47158, -25.88733, 53.52628)
(1.78601, 18.14236, 50.33749, 53.53689)
(9.63563, 12.53884, 51.16480, 53.55282)
(-52.03160, 12.53884, 1.87604, 53.55399)
(-47.54778, -9.19921, -22.87582, 53.56043)
(-47.54778, -1.13194, 24.63054, 53.56059)
(34.30252, -21.63811, 34.98662, 53.56243)
(-4.38059, -26.28768, 46.46439, 53.56465)
(-39.69816, 31.81314, -16.77003, 53.56541)
(20.28630, -18.22042, 46.12166, 53.57915)
(-10.54744, -21.63811, 47.86962, 53.58131)
(38.78635, 26.20962, 26.07022, 53.58154)
(-21.19786, -25.05581, 42.35596, 53.58330)
(-39.69816, -28.47350, -22.04851, 53.59870)
(44.95319, 7.88927, -28.11986, 53.60743)
(1.78601, 19.37423, -49.95371, 53.60899)
(3.46903, -33.12307, 42.01322, 53.61234)
(44.95319, -18.22042, -22.84138, 53.61438)
(21.96907, -36.54076, 32.51875, 53.62217)
(-16.71404, -33.12307, 38.71803, 53.62446)
(-10.54744, 31.81314, -41.86462, 53.62807)
(44.95319, 28.39544, -7.00592, 53.62997)
(3.46903, -25.05581, 47.29170, 53.63145)
(32.61975, 29.62731, -30.58774, 53.64173)
(32.61975, -39.95846, -14.75228, 53.65031)
(38.78635, 5.70345, 36.62718, 53.65129)
(34.30252, -36.54076, 19.15116, 53.65312)
(26.45290, 31.81314, 34.15931, 53.65342)
(-10.54744, 4.47158, -52.42159, 53.65879)
(-41.38094, 28.39544, -19.00256, 53.66358)
(-41.38094, -33.12307, -8.44559, 53.67353)
(1.78601, -29.70537, -44.67523, 53.67937)
(34.30252, -9.19921, 40.26510, 53.68954)
(-35.21433, 18.14236, -36.24340, 53.69151)
(3.46903, 7.88927, -52.99950, 53.69564)
(15.80247, -33.12307, 39.20261, 53.70010)
(21.96907, -7.96733, 48.35419, 53.70518)
(15.80247, -12.61690, 49.75958, 53.71146)
(-35.21433, 26.20962, -30.96491, 53.71982)
(20.28630, 28.39544, 40.84318, 53.72150)
(-52.03160, 11.30696, 7.15453, 53.72451)
(26.45290, -36.54076, -29.18251, 53.72711)
(-16.71404, 2.28576, -51.01620, 53.73302)
(-33.53131, -39.95846, -12.89677, 53.73410)
(-47.54778, 24.97775, -1.76188, 53.73810)
(-2.69782, -14.80272, -51.59428, 53.74355)
(32.61975, -19.45229, 38.03256, 53.74863)
(-45.86476, 22.79193, 16.30626, 53.74888)
(-29.04749, -25.05581, -37.64863, 53.74913)
(28.13592, -26.28768, -37.50679, 53.75343)
(40.46937, -33.12307, 12.46745, 53.76193)
(-53.71438, 2.28576, -0.35650, 53.76417)
(-47.54778, -16.03460, 19.35206, 53.78106)
(3.46903, -38.72659, -37.16405, 53.78615)
(-8.86442, 28.39544, 44.82383, 53.79642)
(-52.03160, 5.70345, 12.43301, 53.79960)
(-27.36471, 5.70345, -45.97306, 53.80408)
(-39.69816, 19.37423, 30.73634, 53.81475)
(-45.86476, -26.28768, -10.08616, 53.81773)
(-16.71404, -38.72659, 33.43955, 53.82668)
(20.28630, -31.89120, -38.33410, 53.83387)
(14.11945, -36.54076, -36.92887, 53.83612)
(-47.54778, 5.70345, 24.63054, 53.85150)
(-29.04749, -33.12307, 30.97168, 53.85294)
(15.80247, -38.72659, 33.92413, 53.85455)
(14.11945, -36.54076, 36.96992, 53.86428)
(44.95319, 29.62731, -1.72744, 53.86605)
(-2.69782, -22.86998, 48.69693, 53.86748)
(40.46937, -19.45229, -29.76043, 53.86877)
(-21.19786, -33.12307, -36.82132, 53.87297)
(-16.71404, -4.54964, -51.01620, 53.87682)
(26.45290, 24.97775, -39.73948, 53.87829)
(-35.21433, -35.30889, -20.40794, 53.88182)
(-29.04749, 14.72466, -42.92711, 53.88236)
(46.63597, -2.36382, 26.89752, 53.88857)
(38.78635, 26.20962, -26.71463, 53.89802)
(-45.86476, -11.38503, -25.92161, 53.89921)
(-4.38059, -39.95846, 35.90742, 53.90001)
(-53.71438, -4.54964, -0.35650, 53.90789)
(-52.03160, -2.36382, -13.95942, 53.92347)
(-45.86476, -19.45229, -20.64313, 53.92686)
(-45.86476, 9.12115, 26.86324, 53.92963)
(-4.38059, -31.89120, -43.26984, 53.93067)
(38.78635, -7.96733, 36.62718, 53.93894)
(-45.86476, 28.39544, 0.47081, 53.94533)
(3.46903, -33.12307, -42.44254, 53.94943)
(-53.71438, 1.05388, 4.92199, 53.94971)
(-21.19786, 14.72466, -47.37829, 53.95245)
(44.95319, -26.28768, 14.10802, 53.95246)
(-22.88089, -35.30889, -33.77552, 53.95404)
(21.96907, -42.14428, -25.54459, 53.95652)
(-35.21433, 31.81314, -25.68643, 53.96218)
(-47.54778, 11.30696, -22.87582, 53.96241)
(-41.38094, 29.62731, 17.94683, 53.96525)
(-15.03127, 31.81314, 40.95057, 53.99040)
(-39.69816, -35.30889, 9.62240, 53.99308)
(9.63563, -36.54076, -38.56944, 53.99698)
(32.61975, -33.12307, 27.47560, 54.00087)
(44.95319, 22.79193, 19.38650, 54.00091)
(-45.86476, -26.28768, 11.02778, 54.00213)
(-29.04749, -39.95846, -21.81317, 54.00231)
(-27.36471, 26.20962, 38.48270, 54.00639)
(3.46903, -25.05581, -47.72102, 54.01040)
(-41.38094, -31.89120, -13.72408, 54.01648)
(7.95285, 14.72466, -51.35894, 54.01670)
(-53.71438, 1.05388, -5.63498, 54.01942)
(46.63597, 4.47158, 26.89752, 54.02208)
(-8.86442, -18.22042, 50.10232, 54.04446)
(1.78601, -36.54076, 39.78053, 54.04542)
(-21.19786, -33.12307, 37.07747, 54.04837)
(-4.38059, 2.28576, -53.82682, 54.05313)
(-2.69782, -1.13194, 53.97542, 54.05465)
(-52.03160, 4.47158, -13.95942, 54.05690)
(28.13592, 28.39544, 36.39200, 54.05838)
(-33.53131, 15.95654, -39.28919, 54.06108)
(44.95319, 2.28576, 29.94347, 54.06131)
(40.46937, -12.61690, 33.58139, 54.08018)
(-52.03160, -7.96733, 12.43301, 54.08647)
(20.28630, -39.95846, 30.28621, 54.08759)
(34.30252, 11.30696, 40.26510, 54.09056)
(-27.36471, -7.96733, -45.97306, 54.09092)
(-47.54778, -21.63811, 14.07357, 54.10235)
(-27.36471, -22.86998, -40.69457, 54.11018)
(46.63597, -9.19921, -25.88733, 54.12663)
(-41.38094, -25.05581, -24.28105, 54.12711)
(9.63563, -14.80272, 51.16480, 54.12766)
(-52.03160, -14.80272, 1.87604, 54.12881)
(-39.69816, -36.54076, 4.34392, 54.12985)
(-47.54778, -7.96733, 24.63054, 54.13810)
(-22.88089, -29.70537, -39.05401, 54.14019)
(-41.38094, 2.28576, -34.83801, 54.14142)
(34.30252, 24.97775, -33.63368, 54.14587)
(46.63597, -22.86998, -15.33035, 54.15689)
(-16.71404, -31.89120, -40.45924, 54.16048)
(-15.03127, -35.30889, -38.22670, 54.16583)
(3.46903, -12.61690, 52.57018, 54.17421)
(-47.54778, -22.86998, -12.31885, 54.18101)
(-4.38059, -4.54964, -53.82682, 54.19608)
(-10.54744, 31.81314, 42.59114, 54.19714)
(-2.69782, -35.30889, -41.03731, 54.20384)
(44.95319, -4.54964, 29.94347, 54.20425)
(-52.03160, 12.53884, -8.68093, 54.22056)
(34.30252, -29.70537, 29.70813, 54.23693)
(26.45290, 26.20962, 39.43779, 54.24057)
(15.80247, 14.72466, 49.75958, 54.24527)
(-41.38094, -26.28768, 23.22532, 54.24794)
(-53.71438, -5.78151, 4.92199, 54.24837)
(-10.54744, -9.19921, -52.42159, 54.25769)
(-21.19786, -38.72659, -31.54283, 54.25908)
(-22.88089, -28.47350, 40.12326, 54.26003)
(38.78635, -36.54076, 10.23476, 54.26194)
(32.61975, 2.28576, 43.31105, 54.26896)
(-47.54778, 19.37423, -17.59733, 54.27539)
(-39.69816, 24.97775, -27.32700, 54.28256)
(-41.38094, -4.54964, -34.83801, 54.28414)
(32.61975, -39.95846, 16.91863, 54.28596)
(-45.86476, -19.45229, 21.58475, 54.29428)
(38.78635, 31.81314, 20.79173, 54.30241)
(-39.69816, -36.54076, -6.21306, 54.31181)
(-33.53131, -25.05581, 34.60960, 54.31359)
(-53.71438, -5.78151, -5.63498, 54.31771)
(-4.38059, 15.95654, 51.74288, 54.32427)
(-2.69782, 5.70345, 53.97542, 54.34292)
(-33.53131, -38.72659, -18.17525, 54.35473)
(-39.69816, -35.30889, -11.49154, 54.35731)
(-45.86476, -11.38503, 26.86324, 54.35833)
(26.45290, -16.03460, 44.71628, 54.37288)
(-22.88089, -21.63811, -44.33250, 54.37934)
(38.78635, -36.54076, -10.87918, 54.38717)
(40.46937, 22.79193, 28.30291, 54.39022)
(-47.54778, 26.20962, 3.51661, 54.40682)
(-21.19786, -38.72659, 31.79899, 54.40839)
(32.61975, -4.54964, 43.31105, 54.41134)
(-47.54778, 24.97775, 8.79509, 54.42456)
(21.96907, 24.97775, 43.07571, 54.42467)
(-35.21433, -35.30889, 21.81993, 54.43231)
(46.63597, 26.20962, -10.05187, 54.43251)
(34.30252, -42.14428, 3.31571, 54.44077)
(-47.54778, 18.14236, 19.35206, 54.44666)
(-41.38094, -19.45229, -29.55953, 54.44758)
(46.63597, -22.86998, 16.34056, 54.45148)
(32.61975, -38.72659, -20.03077, 54.45207)
(-16.71404, 9.12115, -51.01620, 54.45372)
(-35.21433, -1.13194, -41.52188, 54.45546)
(1.78601, -21.63811, -49.95371, 54.46807)
(-33.53131, -31.89120, -28.73222, 54.46960)
(-45.86476, -25.05581, -15.36464, 54.47423)
(-53.71438, 9.12115, -0.35650, 54.48446)
(1.78601, -42.14428, 34.50204, 54.49515)
(40.46937, -31.89120, 17.74594, 54.49529)
(-41.38094, -33.12307, 12.66835, 54.49777)
(44.95319, -12.61690, -28.11986, 54.50415)
(-53.71438, 7.88927, 4.92199, 54.51331)
(-33.53131, -26.28768, -34.01071, 54.51715)
(46.63597, 11.30696, -25.88733, 54.52444)
(-8.86442, 29.62731, -44.91041, 54.52798)
(40.46937, 28.39544, 23.02442, 54.53618)
(46.63597, 19.37423, -20.60884, 54.54355)
(-35.21433, 26.20962, 32.37691, 54.54592)
(32.61975, 21.56005, 38.03256, 54.54686)
(-8.86442, -19.45229, -50.18890, 54.55176)
(38.78635, 31.81314, -21.43615, 54.55240)
(-52.03160, -16.03460, -3.40245, 54.55248)
(44.95319, 29.62731, 8.82953, 54.55756)
(7.95285, 22.79193, 48.93227, 54.56268)
(14.11945, -42.14428, -31.65038, 54.56415)
(9.63563, -42.14428, -33.29095, 54.56439)
(14.11945, -22.86998, -47.48584, 54.56464)
(21.96907, 12.53884, 48.35419, 54.57097)
(-53.71438, 7.88927, -5.63498, 54.58231)
(14.11945, -42.14428, 31.69143, 54.58797)
(3.46903, -12.61690, -52.99950, 54.59091)
(-15.03127, 19.37423, -48.78367, 54.59987)
(14.11945, -22.86998, 47.52689, 54.60036)
(40.46937, 14.72466, 33.58139, 54.61039)
(46.63597, -9.19921, 26.89752, 54.61699)
(-2.69782, -7.96733, 53.97542, 54.62694)
(46.63597, 26.20962, 11.06207, 54.62808)
(-4.38059, 28.39544, 46.46439, 54.62994)
(46.63597, -28.47350, 0.50510, 54.64347)
(-35.21433, 31.81314, 27.09842, 54.64841)
(-52.03160, -9.19921, -13.95942, 54.65143)
(-10.54744, 11.30696, -52.42159, 54.65454)
(40.46937, 21.56005, -29.76043, 54.66524)
(9.63563, -35.30889, 40.60783, 54.66772)
(15.80247, -26.28768, -45.25315, 54.66816)
(-29.04749, -33.12307, -32.37014, 54.66919)
(-39.69816, -21.63811, 30.73634, 54.67060)
(14.11945, -1.13194, 52.80537, 54.67218)
(-22.88089, -2.36382, -49.61098, 54.68429)
(38.78635, -35.30889, 15.51324, 54.69698)
(-27.36471, -36.54076, -30.13760, 54.70219)
(3.46903, 14.72466, 52.57018, 54.70351)
(-53.71438, 2.28576, 10.20047, 54.72210)
(-45.86476, 21.56005, -20.64313, 54.72248)
(38.78635, -28.47350, 26.07022, 54.72456)
(-35.21433, 5.70345, -41.52188, 54.74162)
(28.13592, 1.05388, 46.94897, 54.74438)
(-45.86476, -25.05581, 16.30626, 54.74727)
(-47.54778, 26.20962, -7.04037, 54.74762)
(-4.38059, 9.12115, -53.82682, 54.76962)
(-33.53131, -18.22042, -39.28919, 54.77201)
(44.95319, 9.12115, 29.94347, 54.77770)
(21.96907, -42.14428, 27.24026, 54.77967)
(-15.03127, -29.70537, -43.50518, 54.78183)
(-52.03160, -14.80272, -8.68093, 54.78838)
(-2.69782, 24.97775, 48.69693, 54.79559)
(38.78635, 12.53884, 36.62718, 54.80104)
(7.95285, 1.05388, 54.21075, 54.80113)
(-29.04749, -38.72659, 25.69319, 54.80552)
(-45.86476, 29.62731, -4.80767, 54.81302)
(20.28630, -26.28768, -43.61258, 54.81453)
(28.13592, 28.39544, -37.50679, 54.81506)
(-22.88089, 4.47158, -49.61098, 54.81586)
(34.30252, -42.14428, -7.24126, 54.82006)
(44.95319, -19.45229, 24.66499, 54.84107)
(-41.38094, 9.12115, -34.83801, 54.85676)
(-53.71438, 2.28576, -10.91347, 54.85948)
(-35.21433, -28.47350, -30.96491, 54.85996)
(-53.71438, -4.54964, 10.20047, 54.86332)
(38.78635, -22.86998, 31.34870, 54.86491)
(1.78601, 31.81314, -44.67523, 54.87387)
(-45.86476, 28.39544, -10.08616, 54.87812)
(-16.71404, -11.38503, -51.01620, 54.87833)
(38.78635, -35.30889, -16.15767, 54.88323)
(-45.86476, 29.62731, 5.74930, 54.90363)
(-39.69816, 19.37423, -32.60548, 54.90375)
(32.61975, 29.62731, 32.75408, 54.90588)
(-53.71438, -11.38503, -0.35650, 54.90884)
(-52.03160, -16.03460, 7.15453, 54.91433)
(-35.21433, -42.14428, 0.70599, 54.92439)
(32.61975, -31.89120, -30.58774, 54.92455)
(-39.69816, -2.36382, -37.88396, 54.92473)
(46.63597, 19.37423, 21.61904, 54.93320)
(-52.03160, 12.53884, 12.43301, 54.94625)
(-27.36471, 12.53884, -45.97306, 54.95063)
(34.30252, -35.30889, 24.42965, 54.95624)
(44.95319, -26.28768, -17.56289, 54.95714)
(14.11945, 5.70345, 52.80537, 54.95722)
(-10.54744, 26.20962, -47.14310, 54.96058)
(32.61975, 9.12115, 43.31105, 54.98264)
(44.95319, -25.05581, 19.38650, 54.99472)
(-47.54778, 12.53884, 24.63054, 54.99707)
(-53.71438, -4.54964, -10.91347, 55.00034)
(44.95319, 28.39544, 14.10802, 55.01024)
(46.63597, 11.30696, 26.89752, 55.01125)
(-52.03160, -2.36382, 17.71149, 55.01429)
(-35.21433, -7.96733, -41.52188, 55.02358)
(44.95319, 14.72466, -28.11986, 55.03028)
(26.45290, 18.14236, 44.71628, 55.03132)
(-4.38059, -18.22042, 51.74288, 55.03180)
(-27.36471, 24.97775, -40.69457, 55.03420)
(38.78635, -28.47350, -26.71463, 55.03447)
(28.13592, -5.78151, 46.94897, 55.03873)
(9.63563, -22.86998, -49.12640, 55.03894)
(-52.03160, 11.30696, -13.95942, 55.04544)
(-45.86476, 15.95654, -25.92161, 55.04650)
(-39.69816, 4.47158, -37.88396, 55.05573)
(-45.86476, 28.39544, 11.02778, 55.05896)
(21.96907, -35.30889, -36.10156, 55.06978)
(46.63597, 24.97775, -15.33035, 55.08013)
(-45.86476, 21.56005, 21.58475, 55.08460)
(-2.69782, -29.70537, -46.31580, 55.08939)
(7.95285, -5.78151, 54.21075, 55.09518)
(-29.04749, 29.62731, 36.25016, 55.09636)
(7.95285, -38.72659, 38.37530, 55.09682)
(-47.54778, 24.97775, -12.31885, 55.10384)
(3.46903, 14.72466, -52.99950, 55.11621)
(-47.54778, -21.63811, -17.59733, 55.12409)
(21.96907, -14.80272, 48.35419, 55.13519)
(-27.36471, -28.47350, 38.48270, 55.14060)
(44.95319, -31.89120, -1.72744, 55.14365)
(-52.03160, 4.47158, 17.71149, 55.14508)
(-47.54778, -16.03460, -22.87582, 55.14710)
(32.61975, -26.28768, -35.86622, 55.14958)
(-41.38094, 22.79193, 28.50380, 55.17536)
(34.30252, -36.54076, -23.07671, 55.17631)
(-2.69782, 19.37423, -51.59428, 55.17798)
(-4.38059, -11.38503, -53.82682, 55.19180)
(44.95319, -11.38503, 29.94347, 55.19982)
(26.45290, -42.14428, -23.90402, 55.20234)
(28.13592, 22.79193, 41.67049, 55.20445)
(-52.03160, 18.14236, -3.40245, 55.20878)
(44.95319, 29.62731, -12.28441, 55.22204)
(-15.03127, 26.20962, 46.22906, 55.22689)
(15.80247, -39.95846, -34.69618, 55.22881)
(38.78635, -22.86998, -31.99312, 55.23565)
(-41.38094, 21.56005, -29.55953, 55.23571)
(14.11945, -7.96733, 52.80537, 55.23808)
(-41.38094, -31.89120, 17.94683, 55.24055)
(20.28630, 1.05388, 51.40014, 55.26861)
