4911-Centrize
(x,y,z,r)
(25.97029, -18.02943, 70.46976, 77.23668)
(29.92193, 6.75733, 70.89404, 77.24603)
(-43.16706, -0.07806, -64.06165, 77.24828)
(43.16706, -0.07806, 64.06165, 77.24828)
(-48.03039, 2.47674, -60.46414, 77.25908)
(29.92193, -6.91345, 70.89404, 77.25984)
(-63.88232, 22.98291, -36.90222, 77.27185)
(-44.07875, -20.58423, -60.03987, 77.27505)
(-66.53056, -36.73175, -14.02035, 77.27940)
(-72.69728, 22.98291, -12.61505, 77.28032)
(-45.38215, -41.95330, -46.39662, 77.28043)
(-74.91237, 10.17503, -16.06395, 77.28806)
(44.47046, -29.89635, 55.69688, 77.28879)
(-35.69694, 0.86290, -68.55325, 77.29530)
(-72.69728, -24.86482, 8.49889, 77.30061)
(-74.91237, -10.33114, -16.06395, 77.30877)
(-68.74564, -30.75925, -17.46926, 77.31281)
(-68.74564, 30.75925, -17.46926, 77.31281)
(23.75520, -13.67078, 72.29935, 77.32008)
(23.75520, 13.67078, 72.29935, 77.32008)
(-68.74564, -34.25501, 8.92317, 77.32394)
(11.42176, -41.01234, 64.55299, 77.32759)
(-29.53022, -14.61174, -69.95855, 77.32875)
(-76.21577, -12.80788, 2.85778, 77.33726)
(-48.03039, -4.35866, -60.46414, 77.34228)
(-70.04904, 12.72982, -30.21843, 77.34384)
(-57.71560, -16.22558, -48.86449, 77.34402)
(-66.53056, 17.95138, -35.13429, 77.34976)
(-74.00068, 10.17503, -20.08574, 77.35030)
(-76.21577, 2.47674, -12.97767, 77.35242)
(-60.36383, -31.70021, -36.53960, 77.35527)
(17.58848, -41.09040, 63.14768, 77.36540)
(-74.00068, -10.33114, -20.08574, 77.37099)
(-56.41220, -10.25308, -51.95078, 77.37148)
(-56.41220, 10.25309, -51.95078, 77.37148)
(-68.74564, 27.26350, -22.74774, 77.37391)
(-60.36383, -11.19404, -47.09657, 77.37691)
(-70.04904, 26.40060, -19.66146, 77.39789)
(-72.69728, -19.64327, -17.89353, 77.40111)
(-54.19711, 12.72982, -53.78036, 77.40609)
(-37.91203, 10.17503, -66.72366, 77.41382)
(36.08865, 23.84581, 64.21025, 77.42073)
(-67.83395, -0.07806, -37.32649, 77.42557)
(-68.74564, -27.41962, -22.74774, 77.42905)
(-37.91203, -10.33114, -66.72366, 77.43449)
(-76.21577, -4.35866, -12.97767, 77.43552)
(-72.69728, -26.47866, 3.22041, 77.43633)
(24.66689, -37.67271, 62.99908, 77.43754)
(-24.66689, -37.67271, -62.99908, 77.43755)
(23.75520, 30.68119, 67.02086, 77.44315)
(34.78525, 16.14752, 67.29654, 77.45695)
(-45.38215, 26.40060, -56.95359, 77.46124)
(-76.21577, -11.19404, 8.13627, 77.46191)
(36.08865, -24.00192, 64.21025, 77.46896)
(-50.24548, -34.17695, -48.07760, 77.48631)
(23.75520, -30.83731, 67.02086, 77.50513)
(-70.04904, -29.89635, -14.38298, 77.50826)
(-50.24548, -6.83539, -58.63457, 77.51995)
(-50.24548, 6.83539, -58.63457, 77.51995)
(-67.83395, -30.75925, -21.49104, 77.52059)
(-67.83395, 30.75925, -21.49104, 77.52059)
(-35.69694, -5.97249, -68.55325, 77.52090)
(-37.91203, -37.67271, -56.16669, 77.53226)
(-62.57892, -6.83539, -45.26698, 77.53673)
(-62.57892, 6.83539, -45.26698, 77.53673)
(-43.16706, 6.75733, -64.06165, 77.54323)
(43.16706, 6.75733, 64.06165, 77.54323)
(-66.53056, 26.40060, -29.85581, 77.55434)
(-67.83395, -37.59465, -0.37710, 77.55608)
(-43.16706, -6.91345, -64.06165, 77.55698)
(43.16706, -6.91345, 64.06165, 77.55698)
(-49.33379, 17.01042, -57.37786, 77.55898)
(47.11870, 29.81829, 53.92896, 77.57342)
(-24.66689, -27.34156, -68.27757, 77.57475)
(-24.66689, 27.34156, -68.27757, 77.57475)
(24.66689, -27.34156, 68.27757, 77.57475)
(24.66689, 27.34156, 68.27757, 77.57475)
(-68.74564, 13.59272, -33.30471, 77.58820)
(-45.38215, -9.39019, -62.23207, 77.59218)
(-49.33379, -17.16653, -57.37786, 77.59337)
(42.25537, -17.08847, 62.80495, 77.60151)
(42.25537, 17.08848, 62.80495, 77.60151)
(-68.74564, -13.74884, -33.30471, 77.61571)
(-63.88232, -12.80788, -42.18070, 77.61575)
(-23.36349, -19.64327, -71.36385, 77.61772)
(40.95198, -2.55480, 65.89123, 77.62245)
(-26.88198, 29.81829, -66.44799, 77.63445)
(-76.21577, 14.53368, 2.85778, 77.64173)
(-61.66723, 17.01042, -44.01028, 77.64732)
(-24.66689, 3.33964, -73.55605, 77.65373)
(-66.53056, 31.62215, -24.57732, 77.65514)
(-57.71560, -28.28252, -43.58601, 77.65778)
(-24.66689, -3.49576, -73.55605, 77.66060)
(-26.88198, -12.80788, -71.72647, 77.66189)
(-66.53056, -35.11791, -19.29884, 77.66613)
(-76.21577, -12.80788, -7.69919, 77.66700)
(-74.91237, -20.50617, -0.22850, 77.66864)
(-74.91237, 20.50617, -0.22850, 77.66864)
(-35.69694, 7.69829, -68.55325, 77.67292)
(-20.71526, 31.62215, -67.85329, 77.67337)
(-70.04904, -14.61174, -30.21843, 77.67577)
(25.97029, -33.31405, 65.19128, 77.68002)
(-61.66723, -17.16653, -44.01028, 77.68167)
(40.95198, 4.28060, 65.89123, 77.69840)
(22.45181, -24.86482, 70.10715, 77.70042)
(-67.83395, -34.25501, -16.21255, 77.70263)
(-33.04871, -0.94096, -70.32117, 77.70566)
(-54.19711, -35.11791, -43.22338, 77.71008)
(-72.69728, -26.47866, -7.33656, 77.71640)
(-67.83395, 6.75733, -37.32649, 77.71984)
(-57.71560, 17.95138, -48.86449, 77.72439)
(-67.83395, -6.91345, -37.32649, 77.73357)
(-54.19711, -14.61174, -53.78036, 77.73775)
(-49.33379, -37.67271, -46.82089, 77.75121)
(-74.00068, 23.84581, 1.02821, 77.75462)
(40.95198, 26.40060, 60.61275, 77.76864)
(-68.74564, -34.25501, -12.19077, 77.76879)
(-48.03039, 9.31213, -60.46414, 77.77883)
(-61.66723, -27.34156, -38.73180, 77.78535)
(-61.66723, 27.34156, -38.73180, 77.78535)
(38.30374, 2.47674, 67.65916, 77.78864)
(-74.00068, -24.00192, 1.02821, 77.80264)
(-39.21543, -33.31405, -58.35889, 77.80383)
(-48.03039, -26.47866, -55.18566, 77.80421)
(-29.53022, 31.62215, -64.68006, 77.81712)
(-45.38215, 11.11598, -62.23207, 77.81989)
(-25.57858, 23.84581, -69.53427, 77.83252)
(23.75520, -41.01234, 61.74238, 77.83600)
(38.30374, -26.47866, 62.38068, 77.84372)
(-66.53056, -0.94096, -40.41278, 77.84853)
(19.80357, -35.11791, 66.59659, 77.84956)
(-70.04904, -23.06096, -24.93995, 77.85035)
(-63.88232, -24.86482, -36.90222, 77.85233)
(-67.83395, 27.26350, -26.76952, 77.85468)
(-72.69728, 21.36907, -17.89353, 77.85699)
(-72.69728, -24.86482, -12.61505, 77.86073)
(34.78525, -18.02943, 67.29654, 77.87104)
(38.30374, -4.35866, 67.65916, 77.87128)
(-76.21577, 9.31213, -12.97767, 77.87155)
(-25.57858, -24.00192, -69.53427, 77.88049)
(32.13702, -16.22558, 69.06446, 77.88425)
(-37.00034, -41.01234, -54.90999, 77.88545)
(37.00034, -41.01234, 54.90999, 77.88545)
(-74.91237, 0.00000, -21.34244, 77.89328)
(-55.50051, 20.42811, -50.69407, 77.89418)
(-67.83395, -27.41962, -26.76952, 77.90948)
(28.61853, -23.06096, 68.70184, 77.91515)
(-63.88232, 14.53368, -42.18070, 77.91913)
(-33.04871, 5.89443, -70.32117, 77.92322)
(-51.54887, 29.81829, -50.26980, 77.93247)
(-55.50051, -20.58423, -50.69407, 77.93526)
(28.61853, -35.11791, 63.42336, 77.94107)
(-76.21577, 16.14752, -2.42070, 77.94514)
(-37.00034, -20.50617, -65.46696, 77.94518)
(-37.00034, 20.50617, -65.46696, 77.94518)
(37.00034, -20.50617, 65.46696, 77.94518)
(37.00034, 20.50617, 65.46696, 77.94518)
(-26.88198, -40.14944, -61.16950, 77.95080)
(44.47046, 19.56521, 60.97537, 77.96420)
(-26.88198, 14.53368, -71.72647, 77.96509)
(-45.38215, -36.73175, -51.67510, 77.96844)
(-76.21577, 14.53368, -7.69919, 77.97018)
(44.47046, 31.62215, 55.69688, 77.97260)
(-44.07875, -41.09040, -49.48290, 77.97381)
(-72.69728, 16.14752, -23.17202, 77.99089)
(-68.74564, -23.92386, -28.02623, 77.99862)
(-68.74564, 23.92387, -28.02623, 77.99862)
(-62.57892, 23.84581, -39.98850, 77.99887)
(-48.03039, -11.19404, -60.46414, 78.02652)
(40.95198, -36.73175, 55.33426, 78.02670)
(-55.50051, -30.75925, -45.41559, 78.03214)
(-55.50051, 30.75925, -45.41559, 78.03214)
(-72.69728, 28.20446, 3.22041, 78.04330)
(-62.57892, -24.00192, -39.98850, 78.04675)
(-70.04904, -28.28252, -19.66146, 78.05986)
(-60.36383, -26.47866, -41.81808, 78.06192)
(-66.53056, 5.89443, -40.41278, 78.06569)
(-72.69728, 0.86290, -28.45050, 78.07093)
(-23.36349, 21.36907, -71.36385, 78.07233)
(-33.04871, -7.77635, -70.32117, 78.08813)
(-76.21577, -11.19404, -12.97767, 78.11894)
(48.42210, -41.01234, 45.56419, 78.12047)
(-45.38215, -28.28252, -56.95359, 78.12267)
(-56.41220, 27.26350, -46.67229, 78.12769)
(-20.71526, -41.95330, -62.57481, 78.13327)
(29.92193, 13.59272, 70.89404, 78.14121)
(40.95198, -9.39019, 65.89123, 78.14661)
(29.92193, -13.74884, 70.89404, 78.16852)
(47.11870, -19.64327, 59.20744, 78.17641)
(-41.86366, -23.06096, -61.86945, 78.18058)
(-56.41220, -27.41962, -46.67229, 78.18231)
(-70.04904, 31.62215, -14.38298, 78.19015)
(-74.91237, -6.83539, -21.34244, 78.19262)
(-74.91237, 6.83539, -21.34244, 78.19262)
(-39.21543, 22.98291, -63.63737, 78.20345)
(-74.00068, -20.50617, -14.80725, 78.20395)
(-74.00068, 20.50617, -14.80725, 78.20395)
(-66.53056, -28.28252, -29.85581, 78.21499)
(-67.83395, -37.59465, 10.17987, 78.22041)
(-74.00068, 0.00000, -25.36422, 78.22688)
(-66.53056, -7.77635, -40.41278, 78.23029)
(-24.66689, 10.17503, -73.55605, 78.24628)
(-60.36383, 16.14752, -47.09657, 78.24718)
(32.13702, 17.95138, 69.06446, 78.26199)
(-24.66689, -10.33114, -73.55605, 78.26673)
(48.42210, 3.33964, 61.39964, 78.26729)
(48.42210, -3.49576, 61.39964, 78.27411)
(-51.54887, -19.64327, -55.54829, 78.28638)
(-72.69728, -5.97249, -28.45050, 78.29430)
(36.08865, 0.00000, 69.48874, 78.30119)
(-31.74530, -34.25501, -62.85048, 78.30296)
(38.30374, 9.31213, 67.65916, 78.30488)
(47.11870, -31.70021, 53.92896, 78.31607)
(-72.69728, 28.20446, -7.33656, 78.32121)
(-67.83395, -37.59465, -10.93407, 78.32214)
(-74.00068, 23.84581, -9.52877, 78.32956)
(-76.21577, 16.14752, 8.13627, 78.33125)
(-63.88232, -40.14944, -21.06676, 78.33733)
(-35.69694, -12.80788, -68.55325, 78.34450)
(-74.91237, -20.50617, 10.32847, 78.35205)
(-74.91237, 20.50617, 10.32847, 78.35205)
(-76.21577, -18.02943, -2.42070, 78.35664)
(-70.04904, -35.11791, 1.45248, 78.37248)
(40.95198, 11.11598, 65.89123, 78.37272)
(-76.21577, 0.86290, -18.25616, 78.37650)
(-26.88198, -31.70021, -66.44799, 78.37653)
(-74.00068, -24.00192, -9.52877, 78.37723)
(-70.04904, 24.78677, -24.93995, 78.37891)
(29.92193, -30.75925, 65.61555, 78.40188)
(29.92193, 30.75925, 65.61555, 78.40188)
(-72.69728, -18.02943, -23.17202, 78.40215)
(-57.71560, -36.73175, -38.30753, 78.40777)
(-48.03039, 28.20446, -55.18566, 78.40833)
(-74.91237, -20.50617, -10.78547, 78.41360)
(-74.91237, 20.50617, -10.78547, 78.41360)
(-29.53022, 19.56521, -69.95855, 78.41575)
(-50.24548, -13.67078, -58.63457, 78.41882)
(-50.24548, 13.67078, -58.63457, 78.41882)
(40.95198, -28.28252, 60.61275, 78.42748)
(-43.16706, 13.59272, -64.06165, 78.43502)
(43.16706, 13.59272, 64.06165, 78.43502)
(-62.57892, -13.67078, -45.26698, 78.43539)
(-62.57892, 13.67078, -45.26698, 78.43539)
(-68.74564, -37.59465, 3.64468, 78.43854)
(28.61853, 24.78677, 68.70184, 78.44327)
(-72.69728, 7.69829, -28.45050, 78.44482)
(38.30374, 28.20446, 62.38068, 78.44754)
(44.47046, -21.44713, 60.97537, 78.45761)
(-43.16706, -13.74884, -64.06165, 78.46223)
(43.16706, -13.74884, 64.06165, 78.46223)
(30.83361, -37.59465, 61.59377, 78.47205)
(-30.83362, -37.59465, -61.59378, 78.47205)
(-74.91237, 17.01042, -16.06395, 78.48100)
(-29.53022, -41.95330, -59.40158, 78.48988)
(-74.91237, -17.16653, -16.06395, 78.51499)
(-30.83362, 27.26350, -66.87226, 78.52331)
(30.83361, 27.26350, 66.87226, 78.52331)
(34.78525, -33.31405, 62.01805, 78.52438)
(-74.00068, -6.83539, -25.36422, 78.52494)
(-74.00068, 6.83539, -25.36422, 78.52494)
(-35.69694, 29.81829, -63.27476, 78.53087)
(30.83361, -3.41770, 72.15074, 78.53739)
(30.83361, 3.41770, 72.15074, 78.53739)
(-30.83362, -3.41770, -72.15075, 78.53740)
(-30.83362, 3.41770, -72.15075, 78.53740)
(25.97029, 22.98291, 70.46976, 78.54080)
(-74.00068, 17.01042, -20.08574, 78.54229)
(38.30374, -11.19404, 67.65916, 78.55090)
(-56.41220, -17.08847, -51.95078, 78.56994)
(-56.41220, 17.08848, -51.95078, 78.56994)
(-70.04904, -2.55480, -35.49691, 78.57115)
(-74.00068, -17.16653, -20.08574, 78.57625)
(-30.83362, -27.41962, -66.87226, 78.57764)
(30.83361, -27.41962, 66.87226, 78.57764)
(-56.41220, -41.09040, -36.11532, 78.58163)
(36.08865, -6.83539, 69.48874, 78.59897)
(36.08865, 6.83539, 69.48874, 78.59897)
(-76.21577, -5.97249, -18.25616, 78.59899)
(-72.69728, 29.81829, -2.05808, 78.60191)
(-37.91203, 17.01042, -66.72366, 78.60485)
(-67.83395, 13.59272, -37.32649, 78.60963)
(-62.57892, -41.01234, -24.15305, 78.62254)
(-57.71560, -41.95330, -33.02904, 78.62624)
(47.11870, 21.36907, 59.20744, 78.62779)
(-54.19711, -29.89635, -48.50187, 78.63555)
(-67.83395, -13.74884, -37.32649, 78.63678)
(-37.91203, -17.16653, -66.72366, 78.63878)
(-35.69694, 14.53368, -68.55325, 78.64507)
(-70.04904, 4.28060, -35.49691, 78.64619)
(-60.36383, -18.02943, -47.09657, 78.65710)
(-68.74564, -37.59465, -6.91229, 78.65813)
(-60.36383, 28.20446, -41.81808, 78.66407)
(-41.86366, -35.11791, -56.59097, 78.66620)
(-51.54887, -31.70021, -50.26980, 78.67174)
(-66.53056, -41.95330, 1.81510, 78.67458)
(-63.88232, -33.31405, -31.62373, 78.68188)
(-66.53056, -23.06096, -35.13429, 78.69270)
(-41.86366, 24.78677, -61.86945, 78.70692)
(-45.38215, -16.22558, -62.23207, 78.71239)
(47.11870, -40.14944, 48.65047, 78.73384)
(-33.04871, 12.72982, -70.32117, 78.73583)
(-51.54887, 21.36907, -55.54829, 78.73713)
(-17.19677, -36.73175, -67.49067, 78.73970)
(-76.21577, -18.02943, 8.13627, 78.74073)
(-67.83395, -23.92386, -32.04801, 78.74561)
(-67.83395, 23.92387, -32.04801, 78.74561)
(-76.21577, 7.69829, -18.25616, 78.74893)
(-62.57892, -37.67271, -29.43153, 78.75005)
(-70.04904, 19.56521, -30.21843, 78.75798)
(-76.21577, -19.64327, 2.85778, 78.75829)
(-39.21543, -24.86482, -63.63737, 78.77705)
(-74.91237, 23.84581, 5.04999, 78.77809)
(-74.91237, 23.84581, -5.50698, 78.80871)
(23.75520, -20.50617, 72.29935, 78.81629)
(23.75520, 20.50617, 72.29935, 78.81629)
(-54.19711, 19.56521, -53.78036, 78.81911)
(38.30374, -38.53561, 57.10219, 78.82150)
(-74.91237, -24.00192, 5.04999, 78.82549)
(-33.04871, -29.89635, -65.04269, 78.84516)
(48.42210, 10.17503, 61.39964, 78.85522)
(-74.91237, -24.00192, -5.50698, 78.85609)
(-44.07875, -3.41770, -65.31835, 78.87398)
(-44.07875, 3.41770, -65.31835, 78.87398)
(48.42210, -10.33114, 61.39964, 78.87553)
(-66.53056, 12.72982, -40.41278, 78.87684)
(-31.74530, -23.92386, -68.12897, 78.87757)
(-31.74530, 23.92387, -68.12897, 78.87758)
(-70.04904, -35.11791, -9.10449, 78.88617)
(-48.03039, 16.14752, -60.46414, 78.88963)
(29.92193, -41.09040, 60.33707, 78.89426)
(-55.50051, -3.41770, -55.97256, 78.89812)
(-55.50051, 3.41770, -55.97256, 78.89812)
(-29.53022, -21.44713, -69.95855, 78.90635)
(-68.74564, -3.41770, -38.58320, 78.90695)
(-68.74564, 3.41770, -38.58320, 78.90695)
(-78.86401, -2.55480, -0.65277, 78.90807)
(-61.66723, 0.00000, -49.28876, 78.94447)
(-60.36383, -40.14944, -31.26111, 78.94952)
(-76.21577, 16.14752, -12.97767, 78.98104)
(-78.86401, 4.28060, -0.65277, 78.98279)
(-74.00068, -27.34156, -4.25028, 79.00459)
(-74.00068, 27.34156, -4.25028, 79.00459)
(-78.86401, -0.94096, 4.62571, 79.00515)
(48.42210, -27.34156, 56.12115, 79.00534)
(48.42210, 27.34156, 56.12115, 79.00534)
(-63.88232, -19.64327, -42.18070, 79.03177)
(-72.69728, 29.81829, 8.49889, 79.03326)
(-35.69694, -40.14944, -57.99627, 79.05578)
(-57.71560, -23.06096, -48.86449, 79.06097)
(-33.04871, -14.61174, -70.32117, 79.06191)
(-68.74564, 20.42811, -33.30471, 79.07259)
(-26.88198, -19.64327, -71.72647, 79.07709)
(-76.21577, -19.64327, -7.69919, 79.08210)
(-74.91237, -13.67078, -21.34244, 79.08383)
(-74.91237, 13.67078, -21.34244, 79.08383)
(-45.38215, 17.95138, -62.23207, 79.08617)
(-70.04904, -9.39019, -35.49691, 79.08903)
(-78.86401, -0.94096, -5.93126, 79.09233)
(-72.69728, -12.80788, -28.45050, 79.10985)
(25.97029, -24.86482, 70.46976, 79.11197)
(-68.74564, -20.58423, -33.30471, 79.11307)
(-63.88232, -38.53561, -26.34525, 79.12026)
(30.83361, -10.25308, 72.15074, 79.13007)
(30.83361, 10.25309, 72.15074, 79.13007)
(-30.83362, -10.25308, -72.15075, 79.13007)
(-30.83362, 10.25309, -72.15075, 79.13007)
(-41.86366, -0.94096, -67.14793, 79.13467)
(-66.53056, -41.95330, -8.74187, 79.13795)
(-74.00068, -27.34156, 6.30669, 79.14187)
(-74.00068, 27.34156, 6.30669, 79.14187)
(-57.71560, -0.94096, -54.14298, 79.14188)
(-43.16706, -30.75925, -58.78316, 79.15167)
(-43.16706, 30.75925, -58.78316, 79.15167)
(43.16706, -30.75925, 58.78316, 79.15167)
(43.16706, 30.75925, 58.78316, 79.15167)
(34.78525, 22.98291, 67.29654, 79.16471)
(42.25537, -34.25501, 57.52647, 79.17207)
(-70.04904, -36.73175, -3.82601, 79.18793)
(-66.53056, -14.61174, -40.41278, 79.20234)
(-76.21577, 21.36907, 2.85778, 79.20636)
(-66.53056, 24.78677, -35.13429, 79.21564)
(-78.86401, 5.89443, 4.62571, 79.21915)
(-61.66723, -41.01234, -28.17483, 79.23813)
(-61.66723, -6.83539, -49.28876, 79.23984)
(-61.66723, 6.83539, -49.28876, 79.23984)
(44.47046, -41.95330, 50.41840, 79.24466)
(-70.04904, -21.44713, -30.21843, 79.24646)
(40.95198, -16.22558, 65.89123, 79.25899)
(-48.03039, -38.53561, -49.90717, 79.26308)
(-35.69694, -31.70021, -63.27476, 79.26456)
(-70.04904, -35.11791, 12.00945, 79.27397)
(-48.03039, -18.02943, -60.46414, 79.29623)
(-39.21543, 0.86290, -68.91586, 79.29685)
(-62.57892, -34.17695, -34.71001, 79.30303)
(-78.86401, 5.89443, -5.93126, 79.30609)
(-54.19711, -21.44713, -53.78036, 79.30721)
(-54.19711, 31.62215, -48.50187, 79.30775)
(-70.04904, 11.11598, -35.49691, 79.31245)
(-44.07875, 27.26350, -60.03987, 79.31596)
(28.61853, -0.94096, 73.98032, 79.32839)
(-51.54887, -40.14944, -44.99131, 79.33147)
(-72.69728, -31.70021, -2.05808, 79.33495)
(-49.33379, 23.84581, -57.37786, 79.33892)
(-41.86366, 5.89443, -67.14793, 79.34832)
(-57.71560, 5.89443, -54.14298, 79.35551)
(-44.07875, -27.41962, -60.03987, 79.36976)
(-70.04904, -36.73175, 6.73097, 79.38133)
(-78.86401, -7.77635, 4.62571, 79.38136)
(-49.33379, -24.00192, -57.37786, 79.38598)
(-76.21577, -18.02943, -12.97767, 79.38718)
(42.25537, -23.92386, 62.80495, 79.38721)
(42.25537, 23.92387, 62.80495, 79.38721)
(-72.69728, 14.53368, -28.45050, 79.40752)
(38.30374, 16.14752, 67.65916, 79.40831)
(-76.21577, -12.80788, -18.25616, 79.41141)
(-72.69728, -26.47866, -17.89353, 79.41154)
(-74.00068, -13.67078, -25.36422, 79.41243)
(-74.00068, 13.67078, -25.36422, 79.41243)
(-78.86401, -9.39019, -0.65277, 79.42376)
(22.45181, 29.81829, 70.10715, 79.42435)
(-24.66689, 17.01042, -73.55605, 79.42483)
(-61.66723, 23.84581, -44.01028, 79.42528)
(-56.41220, -37.59465, -41.39381, 79.43010)
(-50.24548, 30.68119, -53.35608, 79.45322)
(-24.66689, -17.16653, -73.55605, 79.45840)
(-67.83395, -41.09040, 4.90138, 79.45999)
(-44.07875, -10.25308, -65.31835, 79.46413)
(-44.07875, 10.25309, -65.31835, 79.46413)
(-78.86401, -7.77635, -5.93126, 79.46812)
(-61.66723, -24.00192, -44.01028, 79.47229)
(-49.33379, -34.17695, -52.09938, 79.47472)
(-63.88232, 21.36907, -42.18070, 79.47829)
(36.08865, -13.67078, 69.48874, 79.48563)
(36.08865, 13.67078, 69.48874, 79.48563)
(-55.50051, -10.25308, -55.97256, 79.48811)
(-55.50051, 10.25309, -55.97256, 79.48811)
(22.45181, -40.14944, 64.82866, 79.49098)
(-68.74564, -10.25308, -38.58320, 79.49687)
(-68.74564, 10.25309, -38.58320, 79.49687)
(-67.83395, -41.09040, -5.65559, 79.51008)
(-41.86366, -7.77635, -67.14793, 79.51027)
(-50.24548, -30.83731, -53.35608, 79.51364)
(-33.04871, 31.62215, -65.04269, 79.51559)
(-39.21543, -5.97249, -68.91586, 79.51677)
(-57.71560, -7.77635, -54.14298, 79.51745)
(-26.88198, 21.36907, -71.72647, 79.52336)
(-76.21577, 21.36907, -7.69919, 79.52834)
(28.61853, 5.89443, 73.98032, 79.54152)
(-74.91237, 3.33964, -26.62092, 79.57191)
(-63.88232, 29.81829, -36.90222, 79.57296)
(-74.91237, -3.49576, -26.62092, 79.57862)
(-72.69728, 29.81829, -12.61505, 79.58118)
(-57.71560, 24.78677, -48.86449, 79.58148)
(32.13702, -23.06096, 69.06446, 79.58955)
(32.13702, -35.11791, 63.78598, 79.59087)
(29.92193, 20.42811, 70.89404, 79.61530)
(-63.88232, 2.47674, -47.45919, 79.62073)
(-66.53056, -41.95330, 12.37207, 79.62074)
(-23.36349, -26.47866, -71.36385, 79.62269)
(40.95198, 17.95138, 65.89123, 79.63021)
(-68.74564, -37.59465, 14.20165, 79.63045)
(-61.66723, -37.67271, -33.45332, 79.63168)
(-76.21577, 22.98291, -2.42070, 79.64243)
(-78.86401, 11.11598, -0.65277, 79.64623)
(29.92193, -20.58423, 70.89404, 79.65549)
(-39.21543, 7.69829, -68.91586, 79.66499)
(48.42210, -37.67271, 50.84267, 79.68005)
(-72.69728, 22.98291, -23.17202, 79.68721)
(-78.86401, -2.55480, -11.20974, 79.69765)
(-63.88232, -4.35866, -47.45919, 79.70146)
(28.61853, -7.77635, 73.98032, 79.70307)
(-76.21577, 14.53368, -18.25616, 79.70795)
(-44.07875, -37.59465, -54.76138, 79.71889)
(34.78525, -24.86482, 67.29654, 79.73141)
(-74.91237, -27.34156, -0.22850, 79.74632)
(-74.91237, 27.34156, -0.22850, 79.74632)
(-49.33379, 0.00000, -62.65635, 79.74735)
(-35.69694, -19.64327, -68.55325, 79.74758)
(-72.69728, -31.70021, 8.49889, 79.76233)
(-51.54887, 2.47674, -60.82677, 79.77039)
(-78.86401, 4.28060, -11.20974, 79.77163)
(36.08865, 30.68119, 64.21025, 79.79150)
(-76.21577, 2.47674, -23.53464, 79.80511)
(38.30374, -18.02943, 67.65916, 79.81227)
(-18.50017, -34.25501, -69.68287, 79.82082)
(44.47046, -2.55480, 66.25385, 79.83559)
(-51.54887, -4.35866, -60.82677, 79.85098)
(36.08865, -30.83731, 64.21025, 79.85165)
(-19.41186, -41.09040, -65.66109, 79.85374)
(-66.53056, -36.73175, -24.57732, 79.87228)
(-55.50051, -41.09040, -40.13710, 79.87312)
(-37.91203, -34.17695, -61.44518, 79.88051)
(-76.21577, -4.35866, -23.53464, 79.88567)
(-20.71526, -36.73175, -67.85329, 79.89001)
(-50.24548, -20.50617, -58.63457, 79.89445)
(-50.24548, 20.50617, -58.63457, 79.89445)
(-43.16706, 20.42811, -64.06165, 79.90368)
(43.16706, 20.42811, 64.06165, 79.90368)
(47.11870, 2.47674, 64.48593, 79.90458)
(37.00034, 3.33964, 70.74544, 79.90679)
(-37.00034, 3.33964, -70.74545, 79.90680)
(44.47046, 4.28060, 66.25385, 79.90944)
(-62.57892, -20.50617, -45.26698, 79.91073)
(-62.57892, 20.50617, -45.26698, 79.91073)
(37.00034, -3.49576, 70.74544, 79.91347)
(-37.00034, -3.49576, -70.74545, 79.91348)
(-60.36383, 0.86290, -52.37505, 79.92298)
(-60.36383, 22.98291, -47.09657, 79.93806)
(-43.16706, -20.58423, -64.06165, 79.94373)
(43.16706, -20.58423, 64.06165, 79.94373)
(44.47046, 26.40060, 60.97537, 79.95380)
(-55.50051, 27.26350, -50.69407, 79.95933)
(-31.74530, -0.07806, -73.40745, 79.97765)
(47.11870, -4.35866, 64.48593, 79.98503)
(-23.36349, -38.53561, -66.08537, 79.98826)
(-72.69728, 28.20446, -17.89353, 80.00353)
(-55.50051, -27.41962, -50.69407, 80.01270)
(-37.00034, -27.34156, -65.46696, 80.01568)
(-37.00034, 27.34156, -65.46696, 80.01568)
(37.00034, -27.34156, 65.46696, 80.01568)
(37.00034, 27.34156, 65.46696, 80.01568)
(-78.86401, 12.72982, 4.62571, 80.01860)
(-76.21577, 22.98291, 8.13627, 80.02035)
(48.42210, 17.01042, 61.39964, 80.02481)
(-29.53022, -36.73175, -64.68006, 80.02978)
(17.58848, -37.59465, 68.42616, 80.03032)
(-72.69728, -33.31405, 3.22041, 80.03181)
(-49.33379, -6.83539, -62.65635, 80.03976)
(-49.33379, 6.83539, -62.65635, 80.03976)
(48.42210, -17.16653, 61.39964, 80.05814)
(-37.00034, -37.67271, -60.18847, 80.06815)
(37.00034, -37.67271, 60.18847, 80.06815)
(-67.83395, 20.42811, -37.32649, 80.07509)
(16.28508, -41.95330, 66.23396, 80.07635)
(-43.16706, -41.09040, -53.50468, 80.09100)
(43.16706, -41.09040, 53.50468, 80.09100)
(-78.86401, 12.72982, -5.93126, 80.10468)
(-68.74564, -34.25501, -22.74774, 80.10511)
(-68.74564, -41.09040, -1.63380, 80.10651)
(32.13702, 24.78677, 69.06446, 80.10663)
(-67.83395, -20.58423, -37.32649, 80.11506)
(-74.00068, 30.68119, 1.02821, 80.11550)
