6121-Centrize
(x,y,z,r)
(-62.41131, -39.19358, -77.85011, 107.20050)
(-67.56213, -24.59647, -79.52363, 107.20840)
(-63.59347, 14.97661, -85.01408, 107.21860)
(-77.28951, -26.59712, -69.39435, 107.22240)
(-73.72885, -38.72590, -67.56136, 107.23890)
(-78.20256, -10.08726, -72.69383, 107.24640)
(-75.90484, -15.26971, -74.21223, 107.24810)
(-58.42058, 26.66896, -85.90628, 107.25710)
(-67.19336, -19.63678, -81.26258, 107.25740)
(-68.57803, -30.96418, -76.44480, 107.26390)
(-83.45624, 24.66831, -62.71056, 107.26640)
(-65.86911, 25.37187, -80.78293, 107.27700)
(-78.20256, 10.41891, -72.69383, 107.27810)
(-72.03596, 28.78957, -74.09921, 107.27870)
(-56.22251, -40.70434, -81.82114, 107.29640)
(-69.76019, -22.61803, -78.33029, 107.30190)
(-56.24459, 16.88355, -89.81238, 107.30690)
(-62.38923, -16.78047, -85.69432, 107.31970)
(-82.07156, -39.19358, -56.97147, 107.32020)
(-79.89557, 5.70413, -71.43453, 107.32540)
(-78.20256, -29.31125, -67.41534, 107.32950)
(-84.36941, -6.66956, -66.01012, 107.33130)
(-64.95607, 21.25061, -82.76192, 107.33320)
(-72.44704, -20.34034, -76.55790, 107.34720)
(-84.36941, 7.00122, -66.01012, 107.35250)
(-73.72885, -28.01416, -72.83984, 107.36100)
(-68.57803, 12.07185, -81.72328, 107.36560)
(-56.24459, -17.29340, -89.81238, 107.37210)
(-64.58730, -14.80204, -84.50088, 107.38260)
(-72.03596, -6.66956, -79.37770, 107.39870)
(-82.07156, 15.48954, -67.52843, 107.40460)
(-55.22868, -28.47282, -87.61272, 107.41000)
(-72.44704, 20.67200, -76.55790, 107.41050)
(-62.38923, 17.39648, -85.69432, 107.41770)
(-72.03596, 7.00122, -79.37770, 107.41980)
(-62.41131, 27.13663, -83.12859, 107.43340)
(-73.36008, -36.85020, -69.30030, 107.43450)
(-73.72885, 2.28644, -78.11832, 107.44140)
(50.88743, -40.84651, 85.36146, 107.44550)
(-61.02663, -9.38369, -87.94637, 107.45640)
(-58.78934, -9.50864, -89.44572, 107.45760)
(-69.73811, -11.85202, -80.89602, 107.46180)
(-63.59347, -33.86895, -79.73560, 107.46630)
(-79.89557, -7.96665, -71.43453, 107.46940)
(-77.28951, 0.86939, -74.67294, 107.47310)
(-61.02663, 31.50369, -82.66788, 107.47420)
(-73.36008, 24.79326, -74.57879, 107.51000)
(-82.09364, -43.12420, -54.40574, 107.51300)
(-73.72885, -4.54895, -78.11832, 107.51330)
(-62.41131, -27.54648, -83.12859, 107.53760)
(-74.74476, -18.68741, -75.03950, 107.54960)
(-56.22251, 28.64739, -87.09962, 107.55460)
(-80.88940, 1.30583, -70.92143, 107.58550)
(-67.19336, 21.37556, -81.26258, 107.58940)
(-75.92692, -26.03573, -71.64650, 107.59170)
(-80.91148, 18.90724, -68.35571, 107.59490)
(-83.08747, 22.79261, -64.44950, 107.59540)
(-58.42058, -28.01416, -85.90628, 107.59950)
(-58.78934, 10.99753, -89.44572, 107.59960)
(-59.70251, -19.05816, -87.46679, 107.60130)
(-77.28951, 28.08600, -69.39435, 107.60140)
(-70.75402, 22.79261, -77.81709, 107.61570)
(-60.11359, -40.84651, -79.36851, 107.61710)
(-61.02663, 11.12248, -87.94637, 107.62210)
(-80.88940, -27.03356, -65.64294, 107.62390)
(-68.57803, -42.61127, -71.16631, 107.62580)
(-77.28951, -5.96600, -74.67294, 107.63510)
(-56.24459, -35.77589, -84.53389, 107.65380)
(-50.07786, -41.21727, -85.93919, 107.66710)
(-69.76019, -37.28664, -73.05180, 107.67240)
(-72.03596, -40.84651, -68.82072, 107.67500)
(-83.45624, -2.54830, -67.98914, 107.67530)
(-61.39540, 19.83357, -86.20742, 107.67770)
(-82.09364, 25.22970, -64.96271, 107.68500)
(-52.25385, -35.30821, -87.31149, 107.70530)
(-80.88940, -5.52956, -70.92143, 107.71960)
(-83.45624, 4.28709, -67.98914, 107.73040)
(-60.11359, 28.78957, -84.64699, 107.73850)
(-66.28019, -16.92265, -83.24161, 107.74320)
(-77.28951, 7.70478, -74.67294, 107.74540)
(49.60561, -34.84956, 89.07951, 107.75140)
(-74.72268, -2.11186, -77.60522, 107.75210)
(-61.02663, -43.56064, -77.38940, 107.75390)
(-83.45624, -36.72525, -57.43217, 107.75970)
(-68.57803, -15.26971, -81.72328, 107.77200)
(-80.88940, 27.64956, -65.64294, 107.78030)
(-83.08747, -34.84956, -59.17113, 107.79260)
(-66.28019, 17.25430, -83.24161, 107.79580)
(-73.72885, 9.12183, -78.11832, 107.80360)
(-57.40467, 20.30124, -88.98512, 107.82290)
(-75.90484, 18.90724, -74.21223, 107.82620)
(-78.61363, -23.75804, -69.87402, 107.82820)
(-74.72268, 4.72353, -77.60522, 107.83490)
(-75.90484, -42.61127, -63.65526, 107.83900)
(50.88743, 28.78957, 90.63995, 107.86090)
(-79.52680, -26.47217, -67.89500, 107.86570)
(-84.36941, 28.78957, -60.73164, 107.86740)
(-74.74476, -34.38188, -69.76101, 107.86790)
(-69.76019, 25.22970, -78.33029, 107.88260)
(-80.88940, 8.14122, -70.92143, 107.88520)
(-63.59347, -19.20034, -85.01408, 107.88960)
(-57.40467, -20.71110, -88.98512, 107.90090)
(-78.61363, 24.08969, -69.87402, 107.90180)
(-79.89557, 12.53952, -71.43453, 107.90470)
(-82.07156, -18.68741, -67.52843, 107.91220)
(-69.73811, 15.48954, -80.89602, 107.92360)
(-61.39540, -21.17877, -86.20742, 107.93360)
(-84.36941, -13.50495, -66.01012, 107.97180)
(-78.61363, -36.14664, -64.59554, 107.97810)
(-76.92075, 26.21030, -71.13329, 107.99870)
(-79.89557, 30.08665, -66.15604, 108.00520)
(-84.36941, 13.83661, -66.01012, 108.01380)
(-73.72885, -11.38434, -78.11832, 108.01860)
(-72.03596, -13.50495, -79.37770, 108.03880)
(-68.55595, -27.03356, -79.01053, 108.04350)
(-83.45624, -9.38369, -67.98914, 108.05330)
(-62.38923, -36.28881, -80.41583, 108.05550)
(-79.52680, 0.74444, -73.17348, 108.07140)
(-72.03596, 13.83661, -79.37770, 108.08080)
(-75.92692, 0.30800, -76.92499, 108.08540)
(-82.09364, -3.10969, -70.24120, 108.08730)
(-71.12279, -2.54830, -81.35673, 108.09190)
(-83.08747, -25.05512, -64.44950, 108.09730)
(-74.72268, -8.94725, -77.60522, 108.10230)
(-78.20256, -16.92265, -72.69383, 108.10370)
(-82.09364, 3.72570, -70.24120, 108.10680)
(-64.58730, 19.37491, -84.50088, 108.10780)
(-54.85991, -40.14295, -84.07319, 108.11740)
(-70.75402, -25.05512, -77.81709, 108.11750)
(-82.09364, -37.28664, -59.68423, 108.12890)
(-57.42675, -30.45125, -86.41939, 108.13610)
(-71.12279, 4.28709, -81.35673, 108.14690)
(-77.28951, -40.14295, -64.11597, 108.14800)
(-59.70251, 21.95418, -87.46679, 108.15180)
(-78.20256, 17.25430, -72.69383, 108.15610)
(-60.11359, 0.16583, -89.92548, 108.16770)
(-53.53567, -30.59343, -88.87202, 108.16770)
(-54.85991, -26.59712, -89.35167, 108.16990)
(-53.53567, -42.98203, -83.59354, 108.17300)
(-80.91148, -42.61127, -57.79874, 108.18080)
(-79.89557, -14.80204, -71.43453, 108.19100)
(-68.55595, 27.64956, -79.01053, 108.19930)
(-80.91148, -22.10510, -68.35571, 108.20260)
(-57.42675, -2.11186, -91.69787, 108.21640)
(-83.45624, 11.12248, -67.98914, 108.21820)
(-68.55595, -39.70651, -73.73204, 108.22630)
(-52.62262, -40.26790, -85.57253, 108.22800)
(-77.28951, -12.80139, -74.67294, 108.22940)
(-63.57139, -1.59894, -87.57981, 108.23170)
(-62.41131, 1.81876, -88.40707, 108.23260)
(-79.52680, -6.09095, -73.17348, 108.24030)
(-74.74476, 22.32493, -75.03950, 108.24100)
(-53.94674, -37.42882, -86.05222, 108.24120)
(-76.92075, -38.26725, -65.85491, 108.25000)
(-75.92692, 28.64739, -71.64650, 108.25340)
(-53.53567, 30.92508, -88.87202, 108.26200)
(-61.02663, -16.21908, -87.94637, 108.26760)
(-65.86911, -29.31125, -80.78293, 108.27640)
(-58.78934, -16.34403, -89.44572, 108.27670)
(-75.92692, -6.52739, -76.92499, 108.28180)
(-80.88940, -12.36495, -70.92143, 108.28590)
(-57.42675, 4.72353, -91.69787, 108.29890)
(-79.52680, 28.21095, -67.89500, 108.30560)
(-57.42675, 31.06726, -86.41939, 108.31120)
(-58.42058, 2.28644, -91.18466, 108.31820)
(-75.92692, 7.14339, -76.92499, 108.32070)
(-62.41131, -5.01663, -88.40707, 108.33350)
(-79.52680, 7.57983, -73.17348, 108.33430)
(-63.57139, 5.23646, -87.57981, 108.34650)
(-68.57803, 18.90724, -81.72328, 108.34720)
(-74.72268, 11.55892, -77.60522, 108.34970)
(-57.42675, -43.12420, -81.14090, 108.35760)
(-74.72268, -30.45125, -72.32674, 108.36010)
(-60.11359, -6.66956, -89.92548, 108.37300)
(-71.12279, -30.01481, -76.07814, 108.38460)
(-63.59347, 21.81200, -85.01408, 108.38490)
(-79.89557, -31.43186, -66.15604, 108.38770)
(-58.42058, -4.54895, -91.18466, 108.38960)
(-63.57139, 30.55433, -82.30132, 108.39000)
(-60.11359, 7.00122, -89.92548, 108.39400)
(-72.03596, -32.72894, -74.09921, 108.40230)
(-65.86911, -3.25187, -86.06141, 108.42450)
(-69.73811, -18.68741, -80.89602, 108.42870)
(-67.56213, -1.13126, -84.80212, 108.43120)
(-75.90484, -22.10510, -74.21223, 108.43260)
(47.42963, -42.61127, 87.70712, 108.43350)
(-65.86911, 3.58352, -86.06141, 108.43500)
(-77.28951, 14.54017, -74.67294, 108.44880)
(-76.92075, 2.74509, -76.41189, 108.45790)
(-69.73811, -34.38188, -75.61754, 108.45980)
(-80.88940, -39.70651, -60.36446, 108.46000)
(-71.12279, -9.38369, -81.35673, 108.46850)
(-83.08747, -0.67260, -69.72810, 108.47110)
(-73.36008, -2.67325, -79.85728, 108.47130)
(-82.09364, -9.94508, -70.24120, 108.49930)
(-76.92075, -4.09030, -76.41189, 108.50030)
(-63.57139, -30.96418, -82.30132, 108.50630)
(-58.78934, 17.83292, -89.44572, 108.51150)
(-73.36008, 4.16214, -79.85728, 108.51820)
(-64.95607, -26.59712, -82.76192, 108.51840)
(-66.28019, -36.14664, -77.96312, 108.52600)
(-74.72268, 31.06726, -72.32674, 108.53480)
(-64.58730, -21.63743, -84.50088, 108.53610)
(48.61179, -37.28664, 89.59261, 108.53680)
(-61.02663, 17.95787, -87.94637, 108.54170)
(-54.85991, 28.08600, -89.35167, 108.54560)
(-63.57139, -8.43432, -87.57981, 108.54810)
(-82.09364, 10.56109, -70.24120, 108.55750)
(-62.41131, 8.65415, -88.40707, 108.56280)
(-57.42675, -8.94725, -91.69787, 108.56510)
(-76.92075, -28.47282, -71.13329, 108.57000)
(-67.56213, 5.70413, -84.80212, 108.57520)
(-63.57139, -42.61127, -77.02284, 108.57970)
(-56.24459, 23.71894, -89.81238, 108.59240)
(-82.07156, -34.38188, -62.24995, 108.59520)
(-73.72885, 15.95722, -78.11832, 108.59580)
(-62.38923, -23.61586, -85.69432, 108.59850)
(-67.56213, 30.08665, -79.52363, 108.59950)
(-82.07156, 22.32493, -67.52843, 108.60130)
(-80.88940, 14.97661, -70.92143, 108.61510)
(-83.45624, -30.01481, -62.71056, 108.62070)
(-71.12279, 11.12248, -81.35673, 108.63280)
(-83.08747, 6.16279, -69.72810, 108.64400)
(-68.55595, 1.30583, -84.28902, 108.65660)
(-58.42058, 9.12183, -91.18466, 108.67760)
(-56.24459, -24.12879, -89.81238, 108.68260)
(-61.39540, -38.72590, -80.92893, 108.71330)
(-67.19336, -26.47217, -81.26258, 108.71670)
(-67.56213, -7.96665, -84.80212, 108.71760)
(-83.08747, -7.50799, -69.72810, 108.72860)
(-62.38923, 24.23187, -85.69432, 108.73420)
(-75.92692, -40.70434, -66.36801, 108.74950)
(-82.09364, -29.45342, -64.96271, 108.75210)
(-56.22251, -32.87112, -87.09962, 108.75580)
(-78.61363, -1.96969, -75.15251, 108.77450)
(-64.95607, -40.14295, -77.48355, 108.78620)
(-68.55595, -5.52956, -84.28902, 108.78940)
(-73.36008, -29.88986, -74.57879, 108.79840)
(-57.40467, -39.19358, -83.70663, 108.80360)
(-71.12279, 31.50369, -76.07814, 108.80630)
(-57.42675, 11.55892, -91.69787, 108.81150)
(-79.52680, -12.92634, -73.17348, 108.83910)
(-65.86911, -10.08726, -86.06141, 108.84420)
(-76.92075, 9.58048, -76.41189, 108.84560)
(-72.44704, -27.17573, -76.55790, 108.84950)
(-73.36008, -9.50864, -79.85728, 108.85450)
(-60.11359, -32.72894, -84.64699, 108.85740)
(-83.45624, -16.21908, -67.98914, 108.86010)
(-62.41131, -11.85202, -88.40707, 108.86440)
(-78.61363, 4.86570, -75.15251, 108.86540)
(-67.56213, -42.14360, -74.24515, 108.87180)
(-65.86911, 10.41891, -86.06141, 108.87540)
(-74.72268, -15.78264, -77.60522, 108.88130)
(-58.42058, -11.38434, -91.18466, 108.89080)
(-63.57139, 12.07185, -87.57981, 108.89110)
(-64.95607, 28.08600, -82.76192, 108.89280)
(-75.92692, -13.36278, -76.92499, 108.90780)
(-79.89557, 19.37491, -71.43453, 108.91090)
(-84.36941, -40.84651, -55.45315, 108.91140)
(-79.89557, -42.14360, -60.87756, 108.92870)
(-72.44704, 27.50739, -76.55790, 108.93270)
(-69.76019, -3.10969, -83.60878, 108.93380)
(-79.52680, -40.26790, -62.61651, 108.93500)
(-74.74476, -25.52280, -75.03950, 108.94550)
(-69.76019, -29.45342, -78.33029, 108.94780)
(-68.57803, -22.10510, -81.72328, 108.95080)
(-73.72885, -18.21973, -78.11832, 108.95120)
(-69.76019, 3.72570, -83.60878, 108.95320)
(-68.55595, 8.14122, -84.28902, 108.95340)
(-76.92075, -10.92569, -76.41189, 108.97220)
(50.88743, -32.72894, 90.63995, 108.97850)
(-67.56213, -31.43186, -79.52363, 108.97990)
(-84.36941, -32.72894, -60.73164, 108.98490)
(-75.92692, 13.97878, -76.92499, 108.98510)
(-73.36008, 10.99753, -79.85728, 108.99460)
(-80.91148, 25.74262, -68.35571, 109.00390)
(-60.11359, -13.50495, -89.92548, 109.00740)
(-59.70251, -25.89355, -87.46679, 109.01970)
(-79.52680, 14.41522, -73.17348, 109.02600)
(-66.28019, -23.75804, -83.24161, 109.02600)
(-58.78934, -36.72525, -84.16734, 109.03700)
(-84.36941, -20.34034, -66.01012, 109.03790)
(-83.45624, 31.50369, -62.71056, 109.04150)
(-60.11359, 13.83661, -89.92548, 109.04900)
(-72.44704, -39.56433, -71.27941, 109.06270)
(-66.28019, 24.08969, -83.24161, 109.09880)
(-84.36941, 20.67200, -66.01012, 109.10030)
(-72.03596, -20.34034, -79.37770, 109.10420)
(-78.61363, -8.80508, -75.15251, 109.11250)
(-69.73811, 22.32493, -80.89602, 109.11450)
(-77.28951, -33.43251, -69.39435, 109.11910)
(-83.45624, 17.95787, -67.98914, 109.13270)
(-67.19336, -40.26790, -75.98409, 109.13310)
(-70.75402, -0.67260, -83.09567, 109.13970)
(-64.58730, -38.26725, -79.22250, 109.14260)
(-61.39540, 26.66896, -86.20742, 109.14370)
(-67.56213, 12.53952, -84.80212, 109.14800)
(-67.19336, 28.21095, -81.26258, 109.15320)
(-61.02663, -36.85020, -82.66788, 109.16120)
(-72.03596, 20.67200, -79.37770, 109.16650)
(-51.26003, -39.70651, -87.82469, 109.16670)
(-75.90484, 25.74262, -74.21223, 109.23220)
(-83.08747, 12.99818, -69.72810, 109.24510)
(-83.08747, 29.62800, -64.44950, 109.24780)
(-77.28951, -19.63678, -74.67294, 109.24890)
(-74.72268, -43.12420, -67.04826, 109.26410)
(-70.75402, 29.62800, -77.81709, 109.26780)
(-71.12279, -16.21908, -81.35673, 109.27230)
(-80.88940, -19.20034, -70.92143, 109.27760)
(-75.90484, -37.79957, -68.93375, 109.28040)
(-74.72268, 18.39431, -77.60522, 109.29040)
(-63.57139, -15.26971, -87.57981, 109.29190)
(-82.07156, -25.52280, -67.52843, 109.30350)
(-72.44704, 1.44801, -81.83638, 109.30630)
(-70.75402, 6.16279, -83.09567, 109.31150)
(-63.59347, -26.03573, -85.01408, 109.31320)
(-57.40467, 27.13663, -88.98512, 109.31630)
(-62.41131, 15.48954, -88.40707, 109.32020)
(-80.91148, -37.79957, -63.07722, 109.33530)
(-79.89557, -21.63743, -71.43453, 109.33610)
(-82.09364, -16.78047, -70.24120, 109.33790)
(-57.42675, -15.78264, -91.69787, 109.34090)
(-69.76019, -9.94508, -83.60878, 109.34270)
(-73.72885, -34.84956, -72.83984, 109.34380)
(-68.55595, -12.36495, -84.28902, 109.35010)
(-78.20256, -23.75804, -72.69383, 109.38230)
(-78.61363, 11.70109, -75.15251, 109.38430)
(-78.20256, -36.14664, -67.41534, 109.39400)
(-70.75402, -7.50799, -83.09567, 109.39560)
(-69.76019, 10.56109, -83.60878, 109.40040)
(-71.12279, -43.56064, -70.79976, 109.40100)
(-64.95607, 0.86939, -88.04052, 109.41290)
(-83.08747, -14.34338, -69.72810, 109.41330)
(-57.40467, -27.54648, -88.98512, 109.41870)
(-55.22868, -35.30821, -87.61272, 109.42060)
(-72.44704, -5.38738, -81.83638, 109.42940)
(-67.56213, -14.80204, -84.80212, 109.43100)
(-68.57803, -37.79957, -76.44480, 109.43290)
(-82.09364, 17.39648, -70.24120, 109.43410)
(-75.92692, -32.87112, -71.64650, 109.44690)
(-80.91148, 3.21277, -73.63419, 109.44850)
(-78.20256, 24.08969, -72.69383, 109.45480)
(-80.91148, -3.62262, -73.63419, 109.46130)
(-58.42058, 15.95722, -91.18466, 109.46340)
(-61.39540, -28.01416, -86.20742, 109.48020)
(-62.41131, -34.38188, -83.12859, 109.48810)
(-59.70251, -40.84651, -82.18831, 109.48860)
(-61.02663, -23.05447, -87.94637, 109.50030)
(-58.78934, -23.17942, -89.44572, 109.51720)
(-78.61363, -30.59343, -69.87402, 109.53740)
(-64.58730, 26.21030, -84.50088, 109.53950)
(-80.88940, -33.86895, -65.64294, 109.54080)
(-71.12279, 17.95787, -81.35673, 109.54380)
(-67.19336, 0.74444, -86.54106, 109.56670)
(-70.75402, -41.68494, -72.53870, 109.57020)
(-64.95607, -5.96600, -88.04052, 109.57200)
(-77.28951, 21.37556, -74.67294, 109.57480)
(-58.42058, -34.84956, -85.90628, 109.57800)
(-72.44704, 8.28340, -81.83638, 109.61010)
(-78.61363, 30.92508, -69.87402, 109.63050)
(49.97438, -43.56064, 87.34057, 109.65100)
(-76.92075, 16.41587, -76.41189, 109.65880)
(-73.36008, -16.34403, -79.85728, 109.66320)
(-68.55595, 14.97661, -84.28902, 109.67610)
(-64.95607, 7.70478, -88.04052, 109.68040)
(-65.86911, -16.92265, -86.06141, 109.68900)
(-82.07156, -0.20493, -72.80692, 109.71160)
(-74.74476, -0.20493, -80.31798, 109.71690)
(-67.19336, -6.09095, -86.54106, 109.73330)
(-65.86911, 17.25430, -86.06141, 109.74070)
(-79.52680, -33.30756, -67.89500, 109.74350)
(-59.70251, 28.78957, -87.46679, 109.74370)
(-68.57803, 25.74262, -81.72328, 109.74660)
(-57.42675, 18.39431, -91.69787, 109.74830)
(-80.88940, 21.81200, -70.92143, 109.76660)
(-80.91148, -28.94049, -68.35571, 109.80310)
(-73.72885, 22.79261, -78.11832, 109.80860)
(-63.59347, -40.70434, -79.73560, 109.81230)
(-69.73811, -25.52280, -80.89602, 109.81340)
(-58.42058, -18.21973, -91.18466, 109.81600)
(-62.41131, -18.68741, -88.40707, 109.81890)
(-67.19336, 7.57983, -86.54106, 109.82600)
(-58.78934, 24.66831, -89.44572, 109.84190)
(-74.74476, 29.16032, -75.03950, 109.85460)
(-63.57139, 18.90724, -87.57981, 109.85910)
(-79.52680, -19.76173, -73.17348, 109.86080)
(-80.91148, 10.04816, -73.63419, 109.86180)
(-76.92075, -17.76108, -76.41189, 109.86830)
(-78.61363, -15.64047, -75.15251, 109.87550)
(-61.02663, 24.79326, -87.94637, 109.87960)
(-83.08747, -31.89051, -64.44950, 109.88300)
(-73.36008, 17.83292, -79.85728, 109.89490)
(-80.91148, -10.45801, -73.63419, 109.90010)
(-70.75402, -31.89051, -77.81709, 109.90280)
(-70.75402, 12.99818, -83.09567, 109.90890)
(-82.07156, 6.63047, -72.80692, 109.91160)
(-74.74476, 6.63047, -80.31798, 109.91690)
(-82.07156, -7.04032, -72.80692, 109.93700)
(-74.74476, -7.04032, -80.31798, 109.94240)
(-68.55595, -33.86895, -79.01053, 109.95310)
(-75.92692, -20.19817, -76.92499, 109.95600)
(-75.90484, 3.21277, -79.49072, 109.95750)
(-63.59347, 28.64739, -85.01408, 109.96450)
(-75.90484, -3.62262, -79.49072, 109.97020)
(-72.44704, -12.22277, -81.83638, 109.97800)
(-75.90484, -28.94049, -74.21223, 110.02980)
(-54.85991, -33.43251, -89.35167, 110.05030)
(-60.11359, -20.34034, -89.92548, 110.06350)
(-75.92692, 20.81417, -76.92499, 110.07080)
(-70.75402, -14.34338, -83.09567, 110.07610)
(-74.72268, -22.61803, -77.60522, 110.08010)
(-83.45624, -23.05447, -67.98914, 110.08620)
(-64.58730, -28.47282, -84.50088, 110.10280)
(-56.24459, -42.61127, -84.53389, 110.11430)
(-60.11359, 20.67200, -89.92548, 110.12520)
(-52.25385, -42.14360, -87.31149, 110.13560)
(-79.52680, 21.25061, -73.17348, 110.13840)
(-67.56213, 19.37491, -84.80212, 110.14280)
(49.60561, -41.68494, 89.07951, 110.15220)
(-64.95607, -12.80139, -88.04052, 110.15580)
(-69.76019, -16.78047, -83.60878, 110.17480)
(-83.08747, -41.68494, -59.17113, 110.19250)
(-61.39540, 2.28644, -91.48590, 110.20110)
(-82.07156, 29.16032, -67.52843, 110.20960)
(-74.74476, -41.21727, -69.76101, 110.23720)
(-57.42675, -37.28664, -86.41939, 110.25620)
(-83.08747, 19.83357, -69.72810, 110.26740)
(-69.76019, 17.39648, -83.60878, 110.27030)
(-61.39540, -4.54895, -91.48590, 110.27130)
(-83.45624, -43.56064, -57.43217, 110.27660)
(-62.38923, -30.45125, -85.69432, 110.28690)
(-56.24459, 30.55433, -89.81238, 110.28730)
(-53.53567, -37.42882, -88.87202, 110.29610)
(-59.70251, 0.16583, -92.74528, 110.30010)
(-73.72885, -25.05512, -78.11832, 110.30040)
(-65.86911, -36.14664, -80.78293, 110.32320)
(-67.19336, -12.92634, -86.54106, 110.32400)
(-78.61363, 18.53649, -75.15251, 110.32500)
(-62.38923, -2.11186, -90.97280, 110.33100)
(-79.89557, 26.21030, -71.43453, 110.33210)
(-68.55595, -19.20034, -84.28902, 110.33230)
(-72.44704, 15.11879, -81.83638, 110.33740)
(-75.90484, 10.04816, -79.49072, 110.36890)
(-64.95607, 14.54017, -88.04052, 110.37140)
(-64.95607, -33.43251, -82.76192, 110.39280)
(-56.24459, -30.96418, -89.81238, 110.40150)
(-75.90484, -10.45801, -79.49072, 110.40690)
(-62.38923, 4.72353, -90.97280, 110.41190)
(-63.59347, 0.30800, -90.29256, 110.43990)
(-78.20256, -1.96969, -77.97232, 110.45000)
(-78.61363, -42.98203, -64.59554, 110.45430)
(-63.57139, -22.10510, -87.57981, 110.45440)
(-62.38923, 31.06726, -85.69432, 110.45860)
(-83.45624, 24.79326, -67.98914, 110.46340)
(-84.36941, 1.44801, -71.28860, 110.46430)
(-71.12279, -36.85020, -76.07814, 110.47290)
(-74.72268, -37.28664, -72.32674, 110.47590)
(-71.12279, -23.05447, -81.35673, 110.49380)
(-62.41131, 22.32493, -88.40707, 110.49610)
(-59.70251, -6.66956, -92.74528, 110.50140)
(-67.19336, 14.41522, -86.54106, 110.50840)
(-84.36941, -27.17573, -66.01012, 110.51720)
(-83.08747, -21.17877, -69.72810, 110.51730)
(-59.70251, 7.00122, -92.74528, 110.52190)
(-57.42675, -22.61803, -91.69787, 110.53460)
(-82.07156, 13.46586, -72.80692, 110.53470)
(-62.38923, -43.12420, -80.41583, 110.53880)
(-78.20256, 4.86570, -77.97232, 110.53960)
(-74.74476, 13.46586, -80.31798, 110.54000)
(-68.57803, -28.94049, -81.72328, 110.54050)
(-61.39540, 9.12183, -91.48590, 110.55440)
(-76.92075, -35.30821, -71.13329, 110.55960)
(-67.56213, -21.63743, -84.80212, 110.56320)
(-79.89557, -38.26725, -66.15604, 110.56360)
(-67.19336, -33.30756, -81.26258, 110.58010)
(-72.03596, -27.17573, -79.37770, 110.58260)
(-82.07156, -13.87571, -72.80692, 110.58540)
(-84.36941, -5.38738, -71.28860, 110.58610)
(-74.74476, -13.87571, -80.31798, 110.59070)
(-82.09364, -23.61586, -70.24120, 110.59340)
(-84.36941, 27.50739, -66.01012, 110.59920)
(-66.28019, -1.96969, -88.52009, 110.60180)
(-64.58730, 2.74509, -89.77946, 110.63190)
(-63.59347, -6.52739, -90.29256, 110.63220)
(-74.72268, 25.22970, -77.60522, 110.64620)
(-63.57139, -37.79957, -82.30132, 110.65100)
(-72.03596, -39.56433, -74.09921, 110.65810)
(-72.03596, 27.50739, -79.37770, 110.66460)
(-58.42058, 22.79261, -91.18466, 110.66670)
(-63.59347, 7.14339, -90.29256, 110.67020)
(-62.38923, -8.94725, -90.97280, 110.67300)
(-64.58730, -4.09030, -89.77946, 110.67340)
(-77.28951, -26.47217, -74.67294, 110.68190)
(-80.88940, -26.03573, -70.92143, 110.68330)
(-66.28019, 4.86570, -88.52009, 110.69120)
(-80.91148, 16.88355, -73.63419, 110.69650)
(-83.45624, -36.85020, -62.71056, 110.70450)
(-69.73811, 29.16032, -80.89602, 110.71540)
(-66.28019, -30.59343, -83.24161, 110.71670)
(-82.09364, 24.23187, -70.24120, 110.72660)
(-74.74476, -32.35819, -75.03950, 110.74640)
(-72.44704, -34.01112, -76.55790, 110.75400)
(-80.91148, -17.29340, -73.63419, 110.75980)
(-61.39540, -11.38434, -91.48590, 110.76400)
(-84.36941, 8.28340, -71.28860, 110.76500)
(-78.20256, -8.80508, -77.97232, 110.78290)
(-79.89557, 2.74509, -76.71302, 110.79590)
(-82.09364, -36.28881, -64.96271, 110.79890)
(-66.28019, 30.92508, -83.24161, 110.80880)
(-69.73811, -41.21727, -75.61754, 110.81640)
(-68.55595, 21.81200, -84.28902, 110.81660)
(-68.57803, 3.21277, -87.00177, 110.82680)
(-79.89557, -4.09030, -76.71302, 110.83740)
(-68.57803, -3.62262, -87.00177, 110.83940)
(-59.70251, -32.72894, -87.46679, 110.84230)
(-69.73811, -0.20493, -86.17451, 110.85800)
(-71.12279, 24.79326, -81.35673, 110.86960)
(-73.36008, -36.72525, -74.57879, 110.87130)
(-73.36008, -23.17942, -79.85728, 110.88810)
(-76.92075, 23.25126, -76.41189, 110.88820)
(-79.89557, -28.47282, -71.43453, 110.89140)
(-62.38923, 11.55892, -90.97280, 110.91470)
(-70.75402, 19.83357, -83.09567, 110.92520)
(-66.28019, -8.80508, -88.52009, 110.93420)
(-72.44704, -19.05816, -81.83638, 110.94580)
(-82.07156, -41.21727, -62.24995, 110.94890)
(-65.86911, -23.75804, -86.06141, 110.94930)
(-66.28019, -42.98203, -77.96312, 110.98990)
(-69.76019, -36.28881, -78.33029, 110.99100)
(-64.58730, 9.58048, -89.77946, 111.01200)
(-56.22251, -39.70651, -87.09962, 111.01320)
(-65.86911, 24.08969, -86.06141, 111.02080)
(-78.20256, 11.70109, -77.97232, 111.05060)
(-78.61363, -22.47585, -75.15251, 111.05480)
(-69.73811, 6.63047, -86.17451, 111.05590)
(-78.20256, -30.59343, -72.69383, 111.06750)
(-69.73811, -7.04032, -86.17451, 111.08110)
(-83.45624, -2.67325, -73.26752, 111.08650)
