6121-Centrize
(x,y,z,r)
(36.51761, -43.00718, -14.34932, 58.21560)
(42.68446, -39.58949, 0.08090, 58.21767)
(11.85072, -36.17179, 44.05674, 58.22228)
(-55.98312, 7.02637, -14.38361, 58.22686)
(-45.33269, 30.95024, -19.42691, 58.22692)
(36.51761, 30.95024, 33.15704, 58.23093)
(47.16828, -33.98597, -3.55702, 58.24556)
(-6.64933, 21.92903, 53.55122, 58.24800)
(-51.49929, -27.15058, -2.18608, 58.25899)
(-26.83240, -25.91870, -44.75669, 58.26593)
(-32.99924, -29.33640, -38.07298, 58.30202)
(-39.16585, -33.98597, 26.67422, 58.31401)
(34.83484, 1.42286, 46.75996, 58.32653)
(-8.33235, -30.56827, -48.97268, 58.32813)
(41.00143, -37.40366, -17.98724, 58.34118)
(-57.66614, -8.83023, -0.78085, 58.34352)
(24.18416, 11.67594, 51.80310, 58.35034)
(-26.83240, -13.47980, -50.03517, 58.35410)
(48.85106, -30.56827, 9.23249, 58.36166)
(-20.66580, -36.17179, -40.88359, 58.36901)
(47.16828, 8.25825, 33.39238, 58.37890)
(48.85106, -10.06211, 30.34643, 58.38302)
(-31.31622, -27.15058, -41.11877, 58.38333)
(-45.33269, -36.17179, 6.96551, 58.41207)
(-43.64967, -27.15058, -27.75119, 58.41726)
(41.00143, -29.33640, 29.51912, 58.42192)
(-2.16551, -19.08331, 55.19179, 58.43797)
(-51.49929, 27.53254, -2.18608, 58.43797)
(-14.49895, -20.31519, -52.84579, 58.44317)
(-26.83240, 13.86176, -50.03517, 58.44352)
(-20.66580, 18.51133, -51.44056, 58.44550)
(-49.81652, -30.56827, 0.04646, 58.44747)
(48.85106, 10.44407, 30.34643, 58.45006)
(-43.64967, -6.64441, -38.30816, 58.45474)
(-0.48273, -23.73288, -53.42386, 58.46017)
(47.16828, -25.91870, 22.83541, 58.46436)
(-25.14962, -37.40366, -37.24567, 58.47031)
(36.51761, -36.17179, 27.87855, 58.47348)
(34.83484, -33.98597, -32.41732, 58.47559)
(10.16794, -39.58949, 41.82420, 58.48058)
(-32.99924, -37.40366, 30.54733, 58.49037)
(-49.81652, -15.66562, -26.34596, 58.49108)
(-18.98278, -39.58949, -38.65089, 58.49414)
(-6.64933, -25.91870, -52.01848, 58.49714)
(-43.64967, 7.02637, -38.30816, 58.49939)
(24.18416, -37.40366, -37.93114, 58.50367)
(-51.49929, -20.31519, 18.92786, 58.50767)
(41.00143, 11.67594, 40.07609, 58.51101)
(-12.81618, 11.67594, -55.89173, 58.51895)
(-57.66614, -1.99484, 9.77612, 58.52295)
(-37.48307, -43.00718, 13.07131, 58.52740)
(-8.33235, 30.95024, -48.97268, 58.52921)
(-49.81652, -15.66562, 26.43888, 58.53300)
(28.66799, -16.89750, 48.16518, 58.54284)
(47.16828, -20.31519, 28.11389, 58.54865)
(10.16794, 0.19098, 57.65965, 58.54963)
(47.16828, 28.76441, -19.39247, 58.55174)
(-55.98312, -12.24792, 12.00881, 58.55196)
(16.33454, -23.73288, 50.97579, 58.55423)
(47.16828, -33.98597, 6.99995, 58.55674)
(34.83484, -5.41254, 46.75996, 58.55984)
(-31.31622, 27.53254, -41.11877, 58.56193)
(48.85106, 30.95024, 9.23249, 58.56263)
(41.00143, -30.56827, -28.54421, 58.56884)
(-14.49895, 20.69715, -52.84579, 58.57703)
(-55.98312, 0.19098, 17.28730, 58.59178)
(-43.64967, 27.53254, -27.75119, 58.59576)
(-26.83240, -33.98597, -39.47820, 58.59652)
(-0.48273, 11.67594, 57.42432, 58.60131)
(-37.48307, -29.33640, 34.18524, 58.60235)
(5.68412, 28.76441, 50.74061, 58.60299)
(-45.33269, 11.67594, -35.26237, 58.60730)
(16.33454, -1.99484, 56.25428, 58.61178)
(-0.48273, 24.11485, -53.42386, 58.61627)
(30.35101, 21.92903, 45.11939, 58.63297)
(34.83484, -39.58949, 25.64602, 58.63882)
(-51.49929, 20.69715, 18.92786, 58.64139)
(-49.81652, 30.95024, 0.04646, 58.64814)
(-37.48307, -3.22671, -44.99203, 58.64874)
(28.66799, 17.27946, 48.16518, 58.65422)
(-39.16585, -40.82136, -15.55366, 58.67080)
(-37.48307, 3.60868, -44.99203, 58.67099)
(-39.16585, -12.24792, -41.94608, 58.68091)
(47.16828, 20.69715, 28.11389, 58.68228)
(-57.66614, 4.84055, 9.77612, 58.68890)
(22.50139, 21.92903, 49.57056, 58.68931)
(-55.98312, 15.09364, -9.10513, 58.69268)
(30.35101, -40.82136, 29.28394, 58.69511)
(-18.98278, -33.98597, -43.92938, 58.69568)
(-57.66614, -10.06211, 4.49764, 58.70995)
(16.33454, 24.11485, 50.97579, 58.71009)
(47.16828, -32.75410, 12.27844, 58.72340)
(18.01756, 28.76441, 47.93000, 58.73082)
(48.85106, -23.73288, -22.43842, 58.76358)
(36.51761, 25.34672, 38.43552, 58.76463)
(-18.98278, -25.91870, -49.20786, 58.76682)
(41.00143, 30.95024, -28.54421, 58.76910)
(-25.14962, -1.99484, -53.08112, 58.77150)
(-57.66614, 10.44407, 4.49764, 58.77662)
(16.33454, 4.84055, 56.25428, 58.77748)
(41.00143, -23.73288, 34.79761, 58.78130)
(-26.83240, -39.58949, -34.19972, 58.79563)
(-45.33269, -37.40366, 1.68703, 58.79569)
(48.85106, -29.33640, 14.51097, 58.80152)
(-32.99924, -1.99484, -48.62994, 58.80307)
(-51.49929, 21.92903, -18.02153, 58.80336)
(-57.66614, -1.99484, -11.33782, 58.80399)
(-51.49929, -27.15058, 8.37089, 58.81669)
(-6.64933, -39.58949, 42.99426, 58.82216)
(-39.16585, -40.82136, 16.11725, 58.82272)
(30.35101, 0.19098, 50.39788, 58.83168)
(48.85106, -30.56827, -11.88145, 58.83888)
(-57.66614, 11.67594, -0.78085, 58.84149)
(-57.66614, -10.06211, -6.05933, 58.85019)
(11.85072, 18.51133, 54.61371, 58.87076)
(-51.49929, 15.09364, 24.20635, 58.87225)
(-25.14962, -43.00718, 31.37463, 58.87689)
(34.83484, 8.25825, 46.75996, 58.89107)
(-51.49929, 1.42286, -28.57850, 58.91462)
(-57.66614, 10.44407, -6.05933, 58.91670)
(48.85106, 24.11485, -22.43842, 58.91888)
(10.16794, -6.64441, 57.65965, 58.92513)
(4.00109, -23.73288, 53.78640, 58.92567)
(41.00143, 24.11485, 34.79761, 58.93655)
(-25.14962, 4.84055, -53.08112, 58.93675)
(-43.64967, -39.58949, -1.35877, 58.94461)
(10.16794, -33.98597, 47.10269, 58.96691)
(-55.98312, -6.64441, 17.28730, 58.96701)
(-43.64967, 21.92903, -33.02968, 58.96724)
(-32.99924, 4.84055, -48.62994, 58.96823)
(-57.66614, 4.84055, -11.33782, 58.96915)
(10.16794, 7.02637, 57.65965, 58.96942)
(-51.49929, 27.53254, 8.37089, 58.99398)
(-25.14962, -23.73288, -47.80264, 58.99869)
(-55.98312, 7.02637, 17.28730, 59.01127)
(-43.64967, -32.75410, -22.47271, 59.01819)
(36.51761, -43.00718, 17.32158, 59.01856)
(48.85106, 30.95024, -11.88145, 59.03822)
(-45.33269, 25.34672, 28.07945, 59.04206)
(4.00109, -36.17179, -46.50481, 59.05171)
(10.16794, -39.58949, -42.63155, 59.06068)
(-37.48307, -22.50101, -39.71354, 59.06303)
(-49.81652, -23.73288, -21.06748, 59.06584)
(-51.49929, 28.76441, 3.09241, 59.06887)
(47.16828, -12.24792, 33.39238, 59.07545)
(4.00109, 24.11485, 53.78640, 59.08055)
(-49.81652, -3.22671, -31.62445, 59.09486)
(-20.66580, -30.56827, -46.16207, 59.09680)
(-49.81652, -23.73288, 21.16040, 59.09905)
(-12.81618, -29.33640, 49.67796, 59.09974)
(-49.81652, 3.60868, -31.62445, 59.11695)
(-43.64967, -25.91870, 30.31214, 59.12613)
(-31.31622, -19.08331, -46.39725, 59.14038)
(-51.49929, -5.41254, -28.57850, 59.14561)
(-57.66614, -8.83023, 9.77612, 59.15174)
(42.68446, -39.58949, -10.47607, 59.15267)
(-25.14962, 24.11485, -47.80264, 59.15337)
(-55.98312, -19.08331, 1.45184, 59.16409)
(24.18416, -43.00718, -32.65265, 59.16660)
(42.68446, -25.91870, 31.75181, 59.17702)
(-31.31622, -32.75410, 38.05850, 59.17758)
(42.68446, -39.58949, 10.63787, 59.18154)
(-25.14962, -43.00718, -31.96718, 59.19478)
(-0.48273, -36.17179, 46.86736, 59.20456)
(30.35101, -6.64441, 50.39788, 59.20539)
(-55.98312, 15.09364, 12.00881, 59.21266)
(-49.81652, 24.11485, -21.06748, 59.22035)
(4.00109, -1.99484, 59.06489, 59.23385)
(11.85072, -30.56827, 49.33523, 59.23532)
(-6.64933, -13.47980, -57.29696, 59.23563)
(16.33454, -8.83023, 56.25428, 59.23964)
(-45.33269, -30.56827, 22.80097, 59.23982)
(-51.49929, -25.91870, 13.64938, 59.24746)
(30.35101, 7.02637, 50.39788, 59.24947)
(-18.98278, -13.47980, -54.48635, 59.25212)
(-49.81652, 24.11485, 21.16040, 59.25347)
(24.18416, -15.66562, 51.80310, 59.27771)
(22.50139, 0.19098, 54.84904, 59.28547)
(-2.16551, -20.31519, -55.65639, 59.28769)
(42.68446, -40.82136, -5.19758, 59.29048)
(-20.66580, 30.95024, -46.16207, 59.29527)
(42.68446, -40.82136, 5.35939, 59.30488)
(34.83484, -39.58949, -27.13883, 59.30691)
(-45.33269, -23.73288, -29.98388, 59.30713)
(-49.81652, 18.51133, -26.34596, 59.31665)
(-8.33235, -22.50101, -54.25117, 59.32042)
(10.16794, -25.91870, 52.38117, 59.32077)
(-6.64933, 13.86176, -57.29696, 59.32372)
(48.85106, -22.50101, 25.06795, 59.33905)
(-39.16585, 15.09364, -41.94608, 59.34017)
(-18.98278, 13.86176, -54.48635, 59.34018)
(28.66799, -29.33640, 42.88670, 59.34431)
(-55.98312, -13.47980, -14.38361, 59.35236)
(-55.98312, 1.42286, -19.66210, 59.35261)
(-49.81652, 18.51133, 26.43888, 59.35798)
(-37.48307, -30.56827, -34.43506, 59.37317)
(-45.33269, -29.33640, -24.70540, 59.38042)
(-49.81652, -30.56827, -10.51051, 59.38498)
(-12.81618, -36.17179, -45.33476, 59.39607)
(-25.14962, -8.83023, -53.08112, 59.39766)
(4.00109, 4.84055, 59.06489, 59.39782)
(-49.81652, -30.56827, 10.60343, 59.40149)
(-6.64933, -33.98597, 48.27274, 59.40974)
(36.51761, -16.89750, 43.71400, 59.41359)
(-37.48307, -10.06211, -44.99203, 59.41809)
(-2.16551, 20.69715, -55.65639, 59.41966)
(41.00143, -36.17179, -23.26573, 59.42062)
(-18.98278, -32.75410, 45.80486, 59.42442)
(-32.99924, -23.73288, -43.35146, 59.42684)
(-2.16551, 21.92903, 55.19179, 59.42815)
(-32.99924, -8.83023, -48.62994, 59.42890)
(-57.66614, -8.83023, -11.33782, 59.42981)
(11.85072, 30.95024, 49.33523, 59.43333)
(41.00143, -15.66562, 40.07609, 59.43587)
(-45.33269, -37.40366, -8.86994, 59.43705)
(-45.33269, 30.95024, 22.80097, 59.43782)
(-55.98312, 13.86176, -14.38361, 59.44027)
(-12.81618, -15.66562, -55.89173, 59.44368)
(-14.49895, -32.75410, 47.44543, 59.44846)
(-12.81618, -37.40366, 44.39948, 59.45252)
(-39.16585, -39.58949, -20.83214, 59.45813)
(-51.49929, 28.76441, -7.46456, 59.45829)
(41.00143, -43.00718, -2.15179, 59.45894)
(-45.33269, 24.11485, -29.98388, 59.46101)
(-51.49929, 8.25825, -28.57850, 59.47358)
(28.66799, -37.40366, -36.29057, 59.48019)
(-37.48307, 10.44407, -44.99203, 59.48396)
(48.85106, -29.33640, -17.15993, 59.51062)
(36.51761, 17.27946, 43.71400, 59.52335)
(-0.48273, -15.66562, 57.42432, 59.52477)
(-45.33269, -15.66562, -35.26237, 59.53066)
(-12.81618, -43.00718, 39.12099, 59.53423)
(-14.49895, -32.75410, -47.56730, 59.54577)
(-37.48307, 30.95024, -34.43506, 59.57072)
(-32.99924, 24.11485, -43.35146, 59.58041)
(34.83484, -12.24792, 46.75996, 59.58163)
(-55.98312, -5.41254, -19.66210, 59.58190)
(-49.81652, 30.95024, -10.51051, 59.58249)
(-26.83240, 28.76441, -44.75669, 59.58633)
(-51.49929, -27.15058, -12.74305, 59.59628)
(-49.81652, 30.95024, 10.60343, 59.59895)
(10.16794, -33.98597, -47.91003, 59.61380)
(-43.64967, -13.47980, -38.30816, 59.61974)
(-43.64967, -39.58949, 9.19820, 59.64250)
(-57.66614, 11.67594, 9.77612, 59.64297)
(22.50139, -6.64441, 54.84904, 59.65633)
(-39.16585, -39.58949, 21.39574, 59.65793)
(5.68412, -39.58949, -44.27212, 59.66286)
(-55.98312, -20.31519, -3.82664, 59.67796)
(-57.66614, -3.22671, 15.05461, 59.68615)
(-32.99924, -37.40366, -32.79449, 59.69475)
(-37.48307, -36.17179, -29.15657, 59.69493)
(-45.33269, -36.17179, -14.14843, 59.69614)
(-8.33235, -29.33640, 51.31853, 59.69626)
(22.50139, 7.02637, 54.84904, 59.70008)
(-2.16551, -39.58949, 44.63482, 59.70162)
(-43.64967, 13.86176, -38.30816, 59.70726)
(-57.66614, 3.60868, 15.05461, 59.70802)
(16.33454, 11.67594, 56.25428, 59.73013)
(47.16828, 15.09364, 33.39238, 59.73036)
(18.01756, -20.31519, 53.20849, 59.73678)
(47.16828, -27.15058, -24.67096, 59.75497)
(-26.83240, -40.82136, 34.42059, 59.75900)
(-57.66614, -15.66562, -0.78085, 59.76123)
(-51.49929, 27.53254, -12.74305, 59.77126)
(47.16828, 28.76441, 22.83541, 59.78038)
(-32.99924, -43.00718, 25.26884, 59.80871)
(-55.98312, 20.69715, -3.82664, 59.80907)
(-6.64933, 28.76441, -52.01848, 59.81244)
(47.16828, -33.98597, -14.11399, 59.82556)
(-20.66580, -22.50101, -51.44056, 59.82894)
(-8.33235, -43.00718, 40.76156, 59.83770)
(-31.31622, -40.82136, -30.56180, 59.84240)
(-55.98312, -19.08331, -9.10513, 59.84301)
(4.00109, -8.83023, 59.06489, 59.85518)
(-49.81652, -10.06211, -31.62445, 59.85847)
(5.68412, -20.31519, 56.01909, 59.85946)
(-6.64933, -25.91870, 53.55122, 59.86423)
(18.01756, 20.69715, 53.20849, 59.86775)
(-25.14962, 11.67594, -53.08112, 59.88687)
(-43.64967, -40.82136, 3.91972, 59.89191)
(-8.33235, -37.40366, 46.04005, 59.90115)
(-55.98312, 8.25825, -19.66210, 59.90748)
(-32.99924, 11.67594, -48.62994, 59.91785)
(-57.66614, 11.67594, -11.33782, 59.91875)
(-14.49895, 1.42286, -58.12427, 59.92224)
(-49.81652, 10.44407, -31.62445, 59.92386)
(47.16828, 27.53254, -24.67096, 59.92949)
(-49.81652, -29.33640, -15.78899, 59.92998)
(-39.16585, -32.75410, -31.38911, 59.93389)
(-55.98312, -20.31519, 6.73033, 59.93424)
(48.85106, -16.89750, 30.34643, 59.94044)
(24.18416, -36.17179, 41.24613, 59.95428)
(-49.81652, -29.33640, 15.88192, 59.95452)
(22.50139, -39.58949, 39.01360, 59.96416)
(34.83484, -32.75410, 36.20299, 59.97460)
(5.68412, 20.69715, 56.01909, 59.99016)
(-37.48307, -43.00718, -18.59960, 60.00453)
(41.00143, -43.00718, 8.40518, 60.01152)
(-51.49929, -19.08331, 24.20635, 60.01914)
(-45.33269, -37.40366, 12.24400, 60.03334)
(16.33454, -37.40366, -44.03693, 60.04251)
(48.85106, 17.27946, 30.34643, 60.04924)
(42.68446, -20.31519, 37.03030, 60.04925)
(-51.49929, -20.31519, -23.30002, 60.06475)
(-55.98312, 20.69715, 6.73033, 60.06479)
(-18.98278, 28.76441, -49.20786, 60.07621)
(10.16794, -13.47980, 57.65965, 60.08101)
(24.18416, 18.51133, 51.80310, 60.09246)
(-57.66614, -3.22671, -16.61630, 60.09906)
(42.68446, 1.42286, 42.30878, 60.11673)
(-31.31622, 21.92903, -46.39725, 60.11899)
(-57.66614, 3.60868, -16.61630, 60.12077)
(-43.64967, -39.58949, -11.91574, 60.12159)
(-55.98312, -13.47980, 17.28730, 60.12208)
(-2.16551, -32.75410, -50.37791, 60.12865)
(-39.16585, -27.15058, -36.66759, 60.13011)
(-43.64967, -40.82136, -6.63725, 60.13094)
(-55.98312, 21.92903, 1.45184, 60.14233)
(-14.49895, -5.41254, -58.12427, 60.14936)
(16.33454, -43.00718, -38.75845, 60.15523)
(-51.49929, -12.24792, -28.57850, 60.15746)
(10.16794, 13.86176, 57.65965, 60.16786)
(42.68446, 20.69715, 37.03030, 60.17955)
(11.85072, -43.00718, -40.39901, 60.18419)
(22.50139, -33.98597, 44.29208, 60.19258)
(-51.49929, 20.69715, -23.30002, 60.19501)
(-8.33235, -3.22671, -59.52966, 60.19651)
(-37.48307, 25.34672, -39.71354, 60.20467)
(-55.98312, 13.86176, 17.28730, 60.20887)
(11.85072, -37.40366, -45.67750, 60.21551)
(-8.33235, 3.60868, -59.52966, 60.21819)
(-0.48273, -36.17179, -48.14538, 60.22133)
(-39.16585, -32.75410, 31.95271, 60.23097)
(34.83484, 15.09364, 46.75996, 60.23103)
(30.35101, -25.91870, 45.11939, 60.23888)
(11.85072, -22.50101, 54.61371, 60.24443)
(41.00143, 18.51133, 40.07609, 60.24849)
(-12.81618, 18.51133, -55.89173, 60.25620)
(-57.66614, -16.89750, 4.49764, 60.25892)
(4.00109, -30.56827, -51.78329, 60.26556)
(28.66799, -43.00718, -31.01209, 60.27620)
(-20.66580, -36.17179, 43.57217, 60.28273)
(28.66799, -37.40366, 37.60822, 60.29316)
(22.50139, -25.91870, 49.57056, 60.29372)
(-26.83240, -20.31519, -50.03517, 60.30094)
(-39.16585, 27.53254, -36.66759, 60.30354)
(-37.48307, -37.40366, 28.90676, 60.32922)
(-0.48273, 18.51133, 57.42432, 60.33619)
(4.00109, 11.67594, 59.06489, 60.34068)
(-45.33269, 18.51133, -35.26237, 60.34200)
(42.68446, -5.41254, 42.30878, 60.34312)
(-55.98312, -19.08331, 12.00881, 60.35308)
(5.68412, -33.98597, -49.55060, 60.35410)
(30.35101, -13.47980, 50.39788, 60.35590)
(36.51761, -37.40366, -30.18478, 60.36299)
(-57.66614, 17.27946, 4.49764, 60.36714)
(-55.98312, 1.42286, 22.56578, 60.37672)
(-57.66614, -16.89750, -6.05933, 60.39557)
(-51.49929, -25.91870, -18.02153, 60.40473)
(-2.16551, -33.98597, 49.91330, 60.42411)
(-31.31622, 0.19098, -51.67574, 60.42453)
(-43.64967, 28.76441, 30.31214, 60.42773)
(-26.83240, 20.69715, -50.03517, 60.43069)
(-57.66614, -10.06211, 15.05461, 60.44229)
(30.35101, 13.86176, 50.39788, 60.44236)
(-0.48273, -30.56827, 52.14584, 60.44701)
(-20.66580, -3.22671, -56.71904, 60.45276)
(-14.49895, -40.82136, 42.16694, 60.45373)
(-8.33235, 25.34672, -54.25117, 60.45720)
(4.00109, 30.95024, -51.78329, 60.46020)
(-14.49895, 8.25825, -58.12427, 60.47189)
(-20.66580, 3.60868, -56.71904, 60.47435)
(48.85106, 25.34672, 25.06795, 60.47548)
(42.68446, 28.76441, 31.75181, 60.47753)
(-39.16585, -19.08331, -41.94608, 60.47818)
(48.85106, -1.99484, 35.62492, 60.49413)
(-12.81618, -30.56827, -50.61325, 60.50103)
(-57.66614, 17.27946, -6.05933, 60.50354)
(-57.66614, 10.44407, 15.05461, 60.50705)
(16.33454, -36.17179, 45.69731, 60.52652)
(30.35101, -33.98597, 39.84090, 60.52708)
(-14.49895, -40.82136, -42.28882, 60.53881)
(-51.49929, 28.76441, 13.64938, 60.54646)
(-57.66614, -15.66562, 9.77612, 60.55054)
(41.00143, -37.40366, 24.24064, 60.56203)
(-43.64967, -25.91870, -33.02968, 60.56429)
(-57.66614, 18.51133, -0.78085, 60.56948)
(-18.98278, -40.82136, 40.52637, 60.57323)
(42.68446, -33.98597, -26.31152, 60.57479)
(-45.33269, -36.17179, 17.52248, 60.58456)
(-55.98312, -12.24792, -19.66210, 60.58646)
(34.83484, -27.15058, 41.48147, 60.59152)
(36.51761, -29.33640, 38.43552, 60.59249)
(-55.98312, -5.41254, 22.56578, 60.60214)
(47.16828, -32.75410, -19.39247, 60.61143)
(10.16794, 28.76441, 52.38117, 60.61819)
(16.33454, -15.66562, 56.25428, 60.63640)
(-0.48273, 30.95024, 52.14584, 60.64106)
(4.00109, -36.17179, 48.50792, 60.64178)
(42.68446, -33.98597, 26.47333, 60.64525)
(48.85106, 4.84055, 35.62492, 60.65469)
(5.68412, -32.75410, 50.74061, 60.66094)
(42.68446, 8.25825, 42.30878, 60.66461)
(-32.99924, -36.17179, 35.82581, 60.66991)
(28.66799, -1.99484, 53.44367, 60.67997)
(-49.81652, -22.50101, -26.34596, 60.68023)
(30.35101, -39.58949, 34.56242, 60.68832)
(24.18416, -30.56827, 46.52462, 60.69459)
(-12.81618, 30.95024, -50.61325, 60.69492)
(-49.81652, -22.50101, 26.43888, 60.72063)
(-43.64967, -33.98597, 25.03366, 60.72087)
(47.16828, -33.98597, 17.55692, 60.73005)
(34.83484, 27.53254, 41.48147, 60.76363)
(41.00143, -43.00718, -12.70876, 60.76387)
(18.01756, -32.75410, 47.93000, 60.78444)
(-31.31622, -6.64441, -51.67574, 60.78845)
(-25.14962, -15.66562, -53.08112, 60.79079)
(-32.99924, -43.00718, -27.51601, 60.79226)
(22.50139, -13.47980, 54.84904, 60.79832)
(-51.49929, 15.09364, -28.57850, 60.80070)
(-55.98312, 21.92903, -9.10513, 60.81032)
(-25.14962, -36.17179, 41.93160, 60.82073)
(-32.99924, -15.66562, -48.62994, 60.82132)
(-57.66614, -15.66562, -11.33782, 60.82221)
(-31.31622, 7.02637, -51.67574, 60.83138)
(28.66799, 4.84055, 53.44367, 60.84004)
(-57.66614, -10.06211, -16.61630, 60.85007)
(47.16828, -19.08331, 33.39238, 60.86108)
(-45.33269, -29.33640, 28.07945, 60.86159)
(28.66799, -23.73288, 48.16518, 60.86861)
(-2.16551, -40.82136, -45.09943, 60.86897)
(22.50139, 13.86176, 54.84904, 60.88414)
(24.18416, 30.95024, 46.52462, 60.88786)
(-45.33269, -3.22671, -40.54085, 60.90177)
(48.85106, -36.17179, 3.95401, 60.91353)
(-57.66614, 10.44407, -16.61630, 60.91439)
(-55.98312, 8.25825, 22.56578, 60.92226)
(-45.33269, 3.60868, -40.54085, 60.92320)
(48.85106, -30.56827, 19.78946, 60.93002)
(-8.33235, -10.06211, -59.52966, 60.94632)
(-37.48307, -16.89750, -44.99203, 60.94906)
(-20.66580, 25.34672, -51.44056, 60.95623)
(28.66799, -43.00718, 32.32973, 60.96460)
(-51.49929, 21.92903, 24.20635, 60.98366)
(47.16828, 0.19098, 38.67086, 60.99442)
(-31.31622, -40.82136, 32.78002, 61.00507)
(-8.33235, 10.44407, -59.52966, 61.01054)
(-2.16551, -25.91870, 55.19179, 61.01313)
(28.66799, 24.11485, 48.16518, 61.01856)
(-37.48307, 17.27946, -44.99203, 61.05606)
(48.85106, -8.83023, 35.62492, 61.10265)
(-51.49929, -32.75410, 3.09241, 61.11113)
(48.85106, 30.95024, 19.78946, 61.12254)
(42.68446, -40.82136, -15.75455, 61.12734)
(36.51761, -1.99484, 48.99249, 61.13738)
(11.85072, -3.22671, 59.89220, 61.13858)
(48.85106, -36.17179, -6.60296, 61.14265)
(18.01756, -40.82136, -41.80424, 61.14418)
(-14.49895, -12.24792, -58.12427, 61.14460)
(-6.64933, 28.76441, 53.55122, 61.15013)
(-6.64933, -20.31519, -57.29696, 61.15441)
(-14.49895, -27.15058, -52.84579, 61.15596)
(11.85072, 3.60868, 59.89220, 61.15993)
(42.68446, -40.82136, 15.91636, 61.16924)
(-18.98278, -20.31519, -54.48635, 61.17038)
(-57.66614, -1.99484, 20.33309, 61.17841)
(-20.66580, -10.06211, -56.71904, 61.19943)
(18.01756, 1.42286, 58.48697, 61.21587)
(30.35101, -40.82136, -34.05788, 61.21688)
(-51.49929, -27.15058, 18.92786, 61.21760)
(-55.98312, 15.09364, -19.66210, 61.22520)
(41.00143, -3.22671, 45.35458, 61.22554)
(-25.14962, -36.17179, -42.52415, 61.23076)
(4.00109, -15.66562, 59.06489, 61.23791)
(41.00143, 3.60868, 45.35458, 61.24686)
(47.16828, -27.15058, 28.11389, 61.25677)
(-20.66580, 10.44407, -56.71904, 61.26339)
(-55.98312, -20.31519, -14.38361, 61.26748)
(-6.64933, 20.69715, -57.29696, 61.28236)
(28.66799, -8.83023, 53.44367, 61.28664)
(-55.98312, 0.19098, -24.94058, 61.28767)
(36.51761, 4.84055, 48.99249, 61.29626)
(-18.98278, 20.69715, -54.48635, 61.29829)
(-55.98312, 21.92903, 12.00881, 61.31234)
(-14.49895, 27.53254, -52.84579, 61.32648)
(42.68446, -12.24792, 42.30878, 61.33521)
(-57.66614, 4.84055, 20.33309, 61.33717)
(-57.66614, 18.51133, 9.77612, 61.34839)
(34.83484, -19.08331, 46.75996, 61.35252)
(-39.16585, 0.19098, -47.22456, 61.35275)
(47.16828, -6.64441, 38.67086, 61.35495)
(5.68412, -40.82136, 45.46213, 61.36365)
(11.85072, 25.34672, 54.61371, 61.36410)
(-49.81652, -16.89750, -31.62445, 61.37847)
(-51.49929, 27.53254, 18.92786, 61.38796)
(-55.98312, 20.69715, -14.38361, 61.39519)
(47.16828, 7.02637, 38.67086, 61.39749)
(47.16828, 27.53254, 28.11389, 61.42702)
(16.33454, 18.51133, 56.25428, 61.43314)
(-39.16585, 21.92903, -41.94608, 61.43549)
(18.01756, -5.41254, 58.48697, 61.43821)
(24.18416, -22.50101, 51.80310, 61.43884)
(-49.81652, 17.27946, -31.62445, 61.48472)
(-51.49929, -32.75410, -7.46456, 61.48762)
(-43.64967, -40.82136, 14.47669, 61.49188)
(-26.83240, 1.42286, -55.31366, 61.49474)
(30.35101, 28.76441, 45.11939, 61.51695)
(-43.64967, -20.31519, -38.30816, 61.52654)
(22.50139, -40.82136, -40.16367, 61.52899)
(48.85106, -37.40366, -1.32448, 61.54034)
(-0.48273, -30.56827, -53.42386, 61.55291)
(22.50139, 28.76441, 49.57056, 61.57065)
(5.68412, 1.42286, 61.29758, 61.57700)
(48.85106, 11.67594, 35.62492, 61.57831)
(-25.14962, 18.51133, -53.08112, 61.58554)
(-55.98312, -12.24792, 22.56578, 61.59006)
(41.00143, -22.50101, 40.07609, 61.59144)
(-12.81618, -22.50101, -55.89173, 61.59899)
(47.16828, -39.58949, 1.72147, 61.60469)
(-26.83240, -32.75410, -44.75669, 61.61144)
(-32.99924, 18.51133, -48.62994, 61.61567)
(-57.66614, 18.51133, -11.33782, 61.61655)
(-51.49929, 0.19098, -33.85699, 61.63205)
(16.33454, -30.56827, 50.97579, 61.64226)
(-45.33269, -10.06211, -40.54085, 61.64300)
(-55.98312, -6.64441, -24.94058, 61.64649)
(-43.64967, 20.69715, -38.30816, 61.65372)
(36.51761, -43.00718, -24.90629, 61.67233)
(-0.48273, -22.50101, 57.42432, 61.67723)
(-51.49929, 28.76441, -18.02153, 61.67936)
(-45.33269, -22.50101, -35.26237, 61.68292)
(-31.31622, -25.91870, -46.39725, 61.68623)
(-55.98312, 7.02637, -24.94058, 61.68883)
(-43.64967, 1.42286, -43.58665, 61.70182)
(-45.33269, 10.44407, -40.54085, 61.70650)
(36.51761, -23.73288, 43.71400, 61.70656)
(-55.98312, -25.91870, 1.45184, 61.70897)
(-39.16585, -6.64441, -47.22456, 61.71119)
(-57.66614, -1.99484, -21.89479, 61.71503)
(-26.83240, -5.41254, -55.31366, 61.71608)
(18.01756, -40.82136, 42.65152, 61.72656)
(36.51761, -8.83023, 48.99249, 61.73956)
(-51.49929, -33.98597, -2.18608, 61.74141)
(-0.48273, 30.95024, -53.42386, 61.74349)
