4911-Centrize
(x,y,z,r)
(-32.40810, 28.94890, -24.52301, 49.89691)
(29.25913, -12.06344, -38.57606, 49.89725)
(35.42585, 25.53121, -24.14591, 49.89848)
(-24.00409, -42.69774, 9.52163, 49.89945)
(7.19829, 10.44338, 48.26251, 49.90140)
(-7.74121, -5.10310, 49.03304, 49.90198)
(27.89653, -39.84144, 11.18235, 49.90593)
(-19.16149, -9.22436, -45.14810, 49.90594)
(39.04781, -6.17742, -30.46314, 49.90887)
(46.39670, 5.58643, 17.52341, 49.90923)
(20.52557, -38.84361, -23.68150, 49.90930)
(46.37462, 7.49337, -16.86026, 49.91016)
(-31.49494, -35.28374, -15.94507, 49.91110)
(-44.74155, 22.11351, -0.59846, 49.91164)
(3.20756, -36.93667, -33.41555, 49.91197)
(-35.96877, 13.86108, 31.70723, 49.91223)
(-48.67099, 5.02504, 9.86447, 49.91416)
(42.91682, -16.05975, -19.79308, 49.91528)
(-17.83737, -11.93849, 45.06571, 49.91611)
(-31.08386, 18.11720, -34.60033, 49.91615)
(-5.13516, 6.56703, -49.21798, 49.91899)
(11.67200, 22.81708, 42.83802, 49.91944)
(-31.49494, -28.44835, 26.28281, 49.92019)
(-34.95287, -10.98912, 33.90688, 49.92134)
(2.04748, -17.82451, 46.58899, 49.92434)
(24.00545, -33.14822, -28.59289, 49.92614)
(-19.16149, -42.11913, -18.75568, 49.92954)
(-41.11959, 4.07567, -28.02963, 49.93087)
(3.20756, -7.57143, -49.25100, 49.93271)
(1.03157, -31.02761, 39.11095, 49.93439)
(-28.80822, -38.84361, -12.43906, 49.93465)
(-43.82838, -2.38897, 23.81494, 49.93782)
(-37.25071, 28.37029, -17.35965, 49.93842)
(-6.41697, -1.10679, 49.51270, 49.93906)
(-44.74155, 8.44273, 20.51548, 49.93967)
(-16.45269, 26.60552, -38.92934, 49.94035)
(-28.80822, -12.49988, -38.83148, 49.94041)
(27.87445, -30.10128, -28.47980, 49.94167)
(-2.93709, -36.42374, 34.04433, 49.94329)
(38.03191, 23.65551, -22.10572, 49.94669)
(37.66314, 5.02504, 32.41808, 49.94692)
(2.04748, 27.99953, 41.31050, 49.94721)
(-16.47477, -4.66666, -46.92058, 49.94734)
(11.67200, -25.03065, -41.61774, 49.94802)
(-11.67065, -15.35618, -46.07383, 49.94811)
(-16.45269, 24.58184, 40.24793, 49.94851)
(-37.25071, 2.31091, -33.19510, 49.94868)
(-16.45269, -16.43050, -44.20782, 49.94982)
(-4.14133, 2.16873, -49.73119, 49.95042)
(48.67234, 7.86412, 8.01377, 49.95060)
(3.20756, 19.77014, 45.76173, 49.95280)
(11.67200, -12.64205, -46.89622, 49.95310)
(21.70773, -24.65990, -37.63146, 49.95461)
(-46.10415, 8.00629, 17.48904, 49.95558)
(45.21454, -21.24220, -0.19754, 49.95623)
(5.50540, -35.28374, -34.93387, 49.95625)
(-14.27670, 23.65551, 41.62032, 49.95657)
(4.22347, 27.07320, -41.77286, 49.95766)
(41.22380, 27.07320, -7.97681, 49.95988)
(-35.96877, 27.53186, -21.07762, 49.96020)
(31.86518, -27.60992, 26.80595, 49.96255)
(42.50574, 26.23477, -1.13782, 49.96295)
(21.72980, -8.08435, 44.25857, 49.96361)
(-11.30188, 23.65551, -42.53419, 49.96471)
(-29.80205, -37.40435, 14.46647, 49.96525)
(-41.11959, 24.58184, 14.19825, 49.96676)
(-47.28631, -4.15373, 15.60355, 49.96718)
(-12.58382, 15.98169, 45.63943, 49.96724)
(-47.30839, -15.91757, 2.33383, 49.96898)
(-33.79278, -9.59511, -35.54069, 49.97158)
(-12.99489, 21.53490, 43.18076, 49.97196)
(4.59224, -39.40500, 30.38698, 49.97210)
(-15.27053, -35.42591, -31.76536, 49.97222)
(-41.14166, -12.49988, -25.46390, 49.97293)
(17.83885, 18.11720, -43.02296, 49.97432)
(-15.27053, -21.75513, -42.32233, 49.97654)
(41.59258, -5.10310, 27.23364, 49.97654)
(-4.11925, -16.43050, -47.01843, 49.97662)
(41.59258, -18.89883, -20.27273, 49.98091)
(-2.93709, -1.24896, 49.87978, 49.98179)
(38.03191, -10.52144, 30.67913, 49.98335)
(39.02574, -8.08435, 30.16592, 49.98347)
(30.17229, 26.23477, -29.99812, 49.98518)
(-48.67099, -1.81035, -11.24947, 49.98693)
(-48.30222, 9.98473, 8.12552, 49.98823)
(40.22998, 29.51029, 3.09326, 49.98877)
(-9.12589, -23.26589, 43.29385, 49.98941)
(45.21454, -0.73603, -21.31148, 49.99075)
(-35.96877, 27.53186, 21.15026, 49.99089)
(26.69229, 31.93015, 27.69805, 49.99195)
(-42.13549, -10.06279, -24.95080, 49.99202)
(-5.13516, -7.10375, -49.21798, 49.99242)
(-15.29261, 16.35244, 44.69916, 49.99281)
(-26.61015, -37.86300, -18.91088, 49.99329)
(16.55691, -37.40435, -28.74802, 49.99665)
(-15.29261, -26.68358, 39.42067, 49.99867)
(-9.12589, -7.57143, 48.57233, 49.99880)
(-31.08386, 19.39939, 34.01998, 49.99902)
(36.74997, 28.37029, 18.56154, 49.99964)
(26.69229, -42.26130, 1.30562, 50.00201)
(24.00545, -39.98361, -18.03592, 50.00245)
(36.33890, -12.64205, 31.93832, 50.00393)
(-10.28597, 21.16414, 44.12112, 50.00395)
(-25.32834, -19.47744, -38.46439, 50.00404)
(35.05708, 0.19030, 35.65637, 50.00412)
(-37.25071, -33.14822, 3.75429, 50.00515)
(-38.94360, -17.35683, 26.12761, 50.00515)
(-44.74155, -5.22805, -21.71240, 50.00567)
(38.03191, -31.02761, 9.56519, 50.00631)
(26.69229, -22.75296, -35.64377, 50.00654)
(40.20790, 12.93475, 26.77293, 50.00772)
(40.20790, -14.40681, -26.01192, 50.00851)
(-20.07466, -25.73422, -37.89059, 50.00938)
(-39.93743, -14.91974, -26.14414, 50.01113)
(24.41652, 22.81708, 37.20760, 50.01191)
(-34.97494, -35.42591, 4.80170, 50.01298)
(-47.28631, 2.68166, -16.06736, 50.01346)
(17.83885, -1.10679, 46.71128, 50.01393)
(40.22998, 28.51246, 8.37174, 50.01497)
(-10.30805, 26.09260, 41.40836, 50.01732)
(-17.46860, 6.56703, -46.40737, 50.01922)
(-49.99523, 1.02873, -1.17226, 50.01955)
(-15.27053, 4.58860, 47.41191, 50.02133)
(5.50540, -36.56592, 33.68643, 50.02151)
(12.99625, 32.36659, -35.85949, 50.02401)
(-22.64149, 19.25721, -40.23679, 50.02476)
(-36.33754, 25.65616, 22.88920, 50.02570)
(41.59258, 22.23846, 16.67667, 50.02602)
(-2.95917, -38.33068, -32.01024, 50.02652)
(-49.58416, 1.02873, 6.56491, 50.02744)
(-38.94360, 0.19030, 31.40609, 50.02982)
(-27.62606, -40.35437, -10.55357, 50.03051)
(-23.63532, 27.53186, -34.44520, 50.03102)
(-41.14166, 8.00629, 27.32095, 50.03170)
(-27.62606, -40.35437, 10.56037, 50.03194)
(42.91682, 5.72860, -25.07156, 50.03252)
(-2.95917, 14.32876, -47.84570, 50.03279)
(9.37428, 21.16414, 44.35642, 50.03289)
(8.19212, -12.49988, 47.74941, 50.03363)
(8.21420, -21.24220, -44.55056, 50.03455)
(16.92568, 8.44273, -46.32242, 50.03524)
(-31.49494, -28.44835, -26.50204, 50.03596)
(-20.07466, 15.40307, -43.16908, 50.03814)
(8.19212, -33.00605, -36.70634, 50.03864)
(-33.79278, -34.91299, 11.96568, 50.04045)
(-10.28597, -17.82451, -45.61312, 50.04070)
(-15.27053, -2.24679, -47.60081, 50.04073)
(-39.95950, 30.02322, -2.46447, 50.04227)
(23.09240, -35.86235, 26.17106, 50.04290)
(38.03191, -20.31587, 25.40054, 50.04346)
(-38.94360, -31.02761, 5.01367, 50.04451)
(8.19212, -25.17283, 42.47093, 50.04560)
(7.19829, 27.07320, -41.47162, 50.04667)
(20.52557, 8.00629, 44.93880, 50.04893)
(2.02540, -35.42591, -35.30104, 50.05259)
(10.75896, -42.69774, -23.80317, 50.05441)
(48.67234, -11.35987, 2.73529, 50.05523)
(20.54765, 26.60552, 37.09459, 50.06065)
(-35.96877, -31.02761, -15.79903, 50.06071)
(-26.61015, 30.49090, -29.46785, 50.06145)
(27.89653, -26.17066, 32.29630, 50.06166)
(-9.10381, -4.66666, -49.00612, 50.06253)
(-43.82838, -22.89514, -7.85597, 50.06826)
(15.56308, -25.17283, 40.38539, 50.06856)
(-31.49494, 12.56399, 36.83978, 50.06950)
(-11.30188, -40.82204, -26.69884, 50.06995)
(-42.13549, 10.44338, -24.95080, 50.07002)
(10.39019, -31.02761, -37.89968, 50.07050)
(46.39670, 12.42182, -14.14750, 50.07102)
(42.91682, -22.89514, 11.87783, 50.07118)
(-6.41697, -35.28374, -34.94306, 50.07132)
(34.06325, -36.42374, 4.49856, 50.07226)
(-33.77070, 29.51029, -22.27096, 50.07308)
(13.36502, 3.14934, -48.15541, 50.07480)
(29.25913, 1.73229, 40.60121, 50.07550)
(-26.24138, -8.64574, -41.76377, 50.07566)
(-21.43726, -19.33527, -40.91702, 50.07605)
(-43.41731, 24.95259, -0.11881, 50.07703)
(32.88109, -36.93667, 7.89156, 50.07755)
(-43.82838, 4.44642, 23.81494, 50.07843)
(39.02574, -21.75513, -22.61893, 50.07904)
(-16.47477, -38.84361, 26.97821, 50.08062)
(20.54765, 17.74645, -42.08268, 50.08088)
(-49.58416, -5.80666, -3.99206, 50.08236)
(14.35884, 12.42182, 46.34411, 50.08248)
(-35.96877, -31.02761, 15.87188, 50.08375)
(20.52557, 22.67490, 39.66032, 50.08384)
(-43.41731, 19.39939, 15.71665, 50.08405)
(43.82986, -18.89883, 15.17732, 50.08566)
(-24.00409, -15.35618, 41.19254, 50.08826)
(46.37462, 16.35244, 9.53217, 50.08862)
(39.04781, 7.49337, -30.46314, 50.08877)
(-0.25037, -33.14822, 37.55034, 50.08887)
(22.72363, -27.15126, -35.43180, 50.08959)
(-33.79278, -21.24220, -30.26220, 50.08976)
(-46.10415, 2.16873, -19.46035, 50.08993)
(20.52557, 9.00412, -44.79544, 50.08996)
(-44.74155, 15.40307, -16.43391, 50.09126)
(-17.46860, -7.10375, -46.40737, 50.09251)
(37.66314, 18.82077, 27.13949, 50.09277)
(21.72980, -22.75296, 38.98009, 50.09320)
(26.69229, 18.25938, 38.25501, 50.09320)
(5.91648, 24.95259, -43.03216, 50.09394)
(38.03191, 30.49090, -11.54875, 50.09485)
(24.00545, -18.19526, 40.02741, 50.09514)
(15.54100, -34.91299, 32.39415, 50.09811)
(-48.30222, -10.52144, 8.12552, 50.09819)
(3.22964, -25.17283, 43.19600, 50.09986)
(-37.25071, -4.52448, -33.19510, 50.09991)
(-48.67099, 11.86043, -0.69250, 50.10004)
(-38.94360, -31.02761, -5.54330, 50.10035)
(4.59224, -18.77388, 46.22243, 50.10051)
(-34.97494, -15.91757, -32.14769, 50.10080)
(-38.94360, 16.82012, -26.65724, 50.10118)
(-42.13549, 27.07320, 1.44173, 50.10426)
(-37.66178, 2.31091, 32.96652, 50.10530)
(-1.57449, -15.48113, 47.62774, 50.10535)
(-16.45269, 12.93475, 45.52642, 50.10642)
(34.06325, -35.42591, 9.77705, 50.10880)
(13.36502, -3.68605, -48.15541, 50.11142)
(-32.40810, -25.73422, 28.26184, 50.11254)
(-34.97494, -35.42591, -5.75527, 50.11352)
(-47.28631, -4.15373, -16.06736, 50.11395)
(-21.43726, -12.49988, 43.53873, 50.11411)
(-38.57483, 25.65616, 19.11017, 50.11441)
(-36.33754, -8.52079, 33.44617, 50.11654)
(-48.30222, 3.14934, -12.98842, 50.11708)
(12.08308, -38.70143, 29.46125, 50.11753)
(-38.57483, 11.98538, 29.66715, 50.11792)
(-47.28631, -13.01281, 10.32507, 50.11921)
(5.50540, -22.89514, 44.24340, 50.11961)
(-37.66178, 21.53490, -25.09681, 50.11997)
(-4.14133, -4.66666, -49.73119, 50.12104)
(-31.49494, -22.89514, 31.56130, 50.12219)
(-26.24138, -22.19157, -36.48528, 50.12237)
(-26.24138, -29.15191, -31.20680, 50.12293)
(-6.41697, -36.56592, 33.67724, 50.12385)
(42.91682, 19.39939, 17.15632, 50.12513)
(-46.10415, -19.33527, -3.62490, 50.12569)
(26.71437, -10.98912, 40.96777, 50.12761)
(-48.30222, 0.19030, 13.40390, 50.12788)
(-19.16149, 12.56399, 44.58614, 50.12923)
(-46.12623, 12.93475, 14.77629, 50.13258)
(11.67200, 7.86412, 48.11651, 50.13261)
(36.74997, -33.14822, 8.00458, 50.13420)
(43.82986, 22.23846, 9.89873, 50.13572)
(48.67234, 9.14630, -7.82169, 50.13811)
(30.58337, 11.28181, -38.09641, 50.13939)
(-22.61942, 16.35244, 41.65324, 50.14014)
(-31.08386, 26.23477, -29.32184, 50.14220)
(-24.00409, -35.98730, 25.35718, 50.14249)
(25.69846, -31.02761, -29.85208, 50.14250)
(-32.40810, 15.27812, -35.07998, 50.14291)
(-41.14166, -18.33744, 22.04246, 50.14746)
(-38.57483, -22.19157, -23.11770, 50.14889)
(-43.82838, 5.72860, -23.69143, 50.15005)
(-17.46860, -27.60992, 38.04839, 50.15117)
(-48.30222, -3.68605, -12.98842, 50.15366)
(37.66314, 11.86043, -30.92374, 50.15436)
(5.50540, 5.72860, 49.52189, 50.15520)
(-2.93709, -22.75296, 44.60130, 50.15576)
(47.39053, -13.48048, -9.38212, 50.15585)
(8.21420, -30.10128, -39.27207, 50.15831)
(-43.41731, 19.39939, -15.95426, 50.15912)
(-10.28597, 30.02322, 38.84264, 50.15920)
(40.22998, 9.00412, -28.57765, 50.16181)
(9.37428, 30.02322, 39.07793, 50.16329)
(3.22964, -12.49988, 48.47448, 50.16426)
(-16.45269, -36.93667, 29.69097, 50.16535)
(-10.28597, 27.99953, -40.33464, 50.16631)
(44.19863, -3.22740, -23.51113, 50.16681)
(-37.66178, 28.37029, 17.13107, 50.16728)
(-24.00409, -22.31652, -37.98463, 50.17027)
(47.75930, -15.35618, -0.56409, 50.17052)
(21.70773, -40.35437, 20.43187, 50.17133)
(4.22347, -16.89818, -47.05135, 50.17186)
(-34.95287, -26.68358, -24.15645, 50.17221)
(31.86518, -37.40435, -10.14355, 50.17337)
(24.41652, -12.64205, -41.96967, 50.17411)
(47.75930, -1.81035, 15.27136, 50.17412)
(21.70773, 14.32876, -42.90994, 50.17770)
(-24.00409, 25.53121, 35.91415, 50.17834)
(-43.82838, -16.05975, -18.41294, 50.17847)
(-5.50392, 15.27812, -47.47903, 50.17941)
(-8.10998, -0.26836, -49.51922, 50.17965)
(-21.45934, 19.77014, 40.82597, 50.18089)
(-43.41731, -22.89514, 10.43816, 50.18172)
(25.32969, -15.35618, 40.50706, 50.18195)
(-44.74155, 22.23846, 4.68003, 50.18225)
(27.89653, -38.84361, -15.21007, 50.18355)
(-33.77070, -33.00605, -16.99248, 50.18570)
(-6.82804, -16.05975, 47.05402, 50.18584)
(-47.30839, -14.91974, 7.61231, 50.18595)
(32.85902, 9.00412, 36.84971, 50.18655)
(-39.93743, 26.09260, -15.58717, 50.18747)
(-14.27670, 0.19030, -48.11391, 50.18774)
(-2.93709, -21.75513, -45.13294, 50.18859)
(0.66280, -29.15191, 40.84990, 50.18952)
(45.21454, 6.09936, 20.91640, 50.19016)
(-33.79278, 24.58184, 27.80113, 50.19086)
(-25.32834, -33.14822, -27.90742, 50.19117)
(-20.07466, -32.44466, -32.61210, 50.19160)
(31.49641, -25.60927, -29.51854, 50.19166)
(-9.12589, -36.93667, 32.73689, 50.19266)
(44.19863, 3.60799, -23.51113, 50.19273)
(36.74997, -18.19526, -28.94482, 50.19393)
(12.99625, 25.65616, -41.13808, 50.19445)
(-37.66178, -31.86604, -9.26136, 50.19589)
(42.91682, -21.61296, -14.51459, 50.19608)
(18.24992, -9.22436, -45.84277, 50.19669)
(40.22998, -5.66449, 29.48569, 50.19904)
(38.03191, 20.69647, 25.40054, 50.19917)
(-28.80822, -33.00605, 24.51034, 50.20029)
(-15.27053, 4.58860, -47.60081, 50.20042)
(42.50574, -14.77757, -22.25176, 50.20214)
(-5.13516, -41.28070, -28.10404, 50.20262)
(-5.13516, -23.73357, -43.93960, 50.20299)
(38.03191, -24.19222, -22.10572, 50.20311)
(-24.00409, -8.52079, -43.26322, 50.20465)
(-48.67099, 5.02504, -11.24947, 50.20624)
(15.56308, -18.33744, -44.07037, 50.20626)
(-42.50426, -18.77388, 19.01602, 50.20638)
(45.19246, 21.67707, -2.91029, 50.20681)
(-0.66144, 9.14630, -49.36410, 50.20863)
(8.19212, 14.84168, -47.26331, 50.21162)
(-33.79278, -36.93667, -3.86978, 50.21200)
(-14.27670, -24.19222, 41.62032, 50.21294)
(-7.74121, -39.40500, -30.14423, 50.21309)
(-41.11959, -21.24220, 19.47673, 50.21349)
(10.75896, -29.02696, 39.53864, 50.21577)
(-32.77687, -37.40435, -6.94861, 50.21645)
(-49.99523, 2.31091, 4.10622, 50.21677)
(-47.28631, -13.01281, -10.78887, 50.21681)
(-0.66144, -31.86604, -38.80712, 50.21827)
(13.36502, 30.49090, -37.59844, 50.21913)
(-6.41697, -22.89514, 44.23421, 50.21981)
(19.53174, 13.40242, -44.28223, 50.21981)
(41.59258, -25.73422, 11.39818, 50.22062)
(-11.30188, -24.19222, -42.53419, 50.22104)
(15.54100, -9.59511, -46.78313, 50.22201)
(14.35884, 25.09477, 41.06563, 50.22260)
(-12.99489, 2.31091, 48.45924, 50.22455)
(44.19863, -23.73357, -2.39719, 50.22497)
(-2.95917, -33.51898, -37.28873, 50.22676)
(36.33890, 14.69951, -31.40350, 50.22719)
(36.74997, 1.02873, -34.22330, 50.22801)
(40.20790, -30.10128, 0.38050, 50.22855)
(-48.30222, -13.48048, 2.84693, 50.22880)
(7.19829, -16.89818, -46.75021, 50.22894)
(-31.49494, 12.56399, -37.05901, 50.23101)
(-5.50392, 15.27812, 47.53369, 50.23112)
(38.03191, 3.14934, -32.66269, 50.23142)
(-43.41731, -22.89514, -10.67578, 50.23169)
(-42.50426, -25.73422, -7.37629, 50.23218)
(25.69846, -40.82204, -14.01673, 50.23265)
(-25.32834, -38.70143, 19.59894, 50.23389)
(16.92568, -18.77388, 43.41183, 50.23469)
(31.49641, 1.60734, 39.10186, 50.23508)
(36.33890, 22.81708, -26.12502, 50.23595)
(34.06325, -36.42374, -6.05841, 50.23643)
(-28.78614, 19.77014, -36.11872, 50.24005)
(14.38092, 14.32876, -45.95586, 50.24008)
(-10.30805, -9.08218, -48.32588, 50.24075)
(-33.79278, 10.91106, -35.54069, 50.24086)
(27.87445, -41.74837, -2.08737, 50.24210)
(34.04118, -31.49529, -19.32813, 50.24273)
(47.75930, 11.98538, 9.99288, 50.24398)
(-41.14166, 28.51246, -4.34996, 50.24459)
(-34.97494, -29.58835, 20.63716, 50.24549)
(46.39670, -8.08435, 17.52341, 50.25018)
(4.22347, -27.60992, -41.77286, 50.25054)
(36.33890, -33.14822, -10.28956, 50.25132)
(41.59258, -11.93849, -25.55121, 50.25270)
(41.22380, -27.60992, -7.97681, 50.25275)
(-6.41697, 5.72860, 49.51270, 50.25437)
(-46.10415, 15.83951, 12.21056, 50.25515)
(-17.83737, -25.60927, -39.39005, 50.25517)
(-37.66178, -4.52448, 32.96652, 50.25607)
(47.39053, 13.86108, -9.38212, 50.25948)
(45.19246, -11.50205, -18.74575, 50.25991)
(-46.10415, -4.66666, -19.46035, 50.26008)
(-31.49494, -22.89514, -31.78052, 50.26052)
(2.02540, -29.58835, -40.57952, 50.26202)
(27.89653, -18.33744, 37.57478, 50.26273)
(9.39636, -14.91974, 47.06918, 50.26328)
(-7.74121, -18.77388, -45.97968, 50.26446)
(-37.25071, -25.03065, -22.63813, 50.26563)
(32.88109, 24.58184, 29.00550, 50.26681)
(5.91648, 12.56399, -48.31064, 50.26705)
(38.03191, -3.68605, -32.66269, 50.26793)
(-11.67065, -35.98730, 33.10355, 50.27061)
(-39.93743, -14.91974, 26.64071, 50.27250)
(23.09240, -35.86235, -26.61378, 50.27585)
(-32.40810, -18.77388, 33.54033, 50.27621)
(-2.93709, 5.58643, 49.87978, 50.27750)
(-23.63532, -20.31587, 39.45358, 50.27871)
(12.99625, -35.86235, 32.76070, 50.28195)
(34.06325, 25.09477, -27.17234, 50.28308)
(-38.94360, -17.35683, -26.65724, 50.28391)
(-47.28631, 16.35244, 5.04658, 50.28782)
(16.55691, -41.28070, -23.46953, 50.28962)
(-38.57483, -29.15191, 13.83169, 50.29082)
(30.17229, 11.28181, 38.62218, 50.29234)
(44.19863, -0.26836, 23.99534, 50.29282)
(-28.80822, 21.67707, 35.06731, 50.29438)
(42.50574, -9.22436, 25.25461, 50.29535)
(22.72363, 9.98473, 43.74547, 50.29636)
(-34.97494, 18.25938, 31.19413, 50.29637)
(22.72363, 27.53186, -35.43180, 50.29691)
(-13.90794, 18.69582, -44.57438, 50.29751)
(31.86518, 13.40242, -36.53587, 50.29796)
(45.19246, -12.49988, 18.20365, 50.29889)
(32.88109, -16.43050, -34.33632, 50.30021)
(-34.95287, -33.51898, -13.59948, 50.30080)
(29.25913, -32.56961, 24.76576, 50.30128)
(4.22347, 17.27877, -47.05135, 50.30132)
(-45.11032, -0.26836, 22.25443, 50.30182)
(-0.25037, 14.69951, 48.10731, 50.30359)
(29.25913, -5.10310, 40.60121, 50.30503)
(-19.16149, -36.56592, 28.75068, 50.30737)
(-44.74155, 22.23846, -5.87694, 50.30799)
(5.50540, -29.73053, -40.21235, 50.31150)
(-21.45934, 12.93475, -43.62978, 50.31271)
(30.17229, 31.78798, -24.71963, 50.31802)
(-46.12623, -16.43050, -11.61614, 50.32420)
(20.54765, 17.74645, 42.37308, 50.32514)
(-37.25071, -33.14822, -6.80268, 50.32590)
(27.89653, -32.00822, 27.01781, 50.32598)
(-46.12623, 17.74645, 9.49780, 50.32667)
(-19.16149, 11.28181, -45.14810, 50.32686)
(17.83885, 5.72860, 46.71128, 50.32877)
(-37.66178, -33.14822, -3.98287, 50.32969)
(-5.13516, 20.23781, 45.79475, 50.32989)
(-45.11032, 20.23781, -9.41648, 50.33071)
(39.04781, -31.49529, -4.07072, 50.33146)
(30.17229, -35.28374, -19.44115, 50.33158)
(-48.30222, 13.86108, 2.84693, 50.33228)
(32.85902, 9.00412, -37.04908, 50.33313)
(42.91682, -7.94218, -25.07156, 50.33403)
(-48.67099, 11.98538, 4.58588, 50.33433)
(19.53174, -30.56896, 34.89494, 50.33494)
(27.87445, -23.26589, 34.86202, 50.33535)
(-24.00409, -42.69774, -11.59231, 50.33563)
(-47.28631, 16.35244, -5.51039, 50.33648)
(12.99625, -1.81035, 48.59626, 50.33663)
(0.66280, 11.98538, -48.88445, 50.33664)
(-42.50426, -25.60927, 8.45906, 50.33888)
(7.19829, -27.60992, -41.47162, 50.33903)
(-38.57483, -15.48113, -28.39619, 50.33912)
(35.42585, -8.64574, -34.70288, 50.33915)
(-11.67065, -1.68540, 48.93890, 50.33945)
(27.87445, -34.91299, -23.20131, 50.34086)
(19.16297, -18.89883, -42.54328, 50.34199)
(25.32969, 25.53121, 35.22868, 50.34378)
(-39.93743, 26.09260, 16.08374, 50.34390)
(-49.99523, -5.80666, -1.17226, 50.34496)
(-47.30839, 11.42399, 12.89080, 50.34644)
(31.86518, -37.40435, 10.97039, 50.34704)
(-26.24138, -42.69774, -4.81437, 50.34765)
(-19.16149, 24.95259, 39.30766, 50.34766)
(46.39670, -2.24679, -19.42598, 50.34948)
(-14.27670, -40.82204, 25.78488, 50.35001)
(40.22998, -19.33527, -23.29916, 50.35032)
(48.67234, -12.64205, -2.54320, 50.35163)
(-49.58416, -5.80666, 6.56491, 50.35279)
(4.59224, -32.44466, -38.23332, 50.35406)
(4.59224, 28.94890, 40.94395, 50.35409)
(-21.45934, 24.58184, -38.35130, 50.35466)
(45.21454, 6.09936, -21.31148, 50.35609)
(-9.10381, -18.33744, 46.00661, 50.35622)
(6.82952, 22.11351, 44.72308, 50.35677)
(7.19829, 17.27877, -46.75021, 50.35825)
(37.66314, -29.02696, 16.58252, 50.35927)
(-46.12623, 19.77014, 4.21932, 50.36159)
(-49.58416, 7.86412, -3.99206, 50.36238)
(46.39670, 19.25721, -3.59053, 50.36254)
(-45.11032, -16.89818, -14.69497, 50.36300)
(36.33890, -33.14822, 10.82438, 50.36355)
(-38.94360, 0.19030, -31.93572, 50.36398)
(19.53174, -13.93914, -44.28223, 50.36571)
(10.75896, -29.15191, -39.63863, 50.36675)
(-49.99523, -4.52448, 4.10622, 50.36720)
(-36.33754, -29.02696, -19.33867, 50.36830)
(-11.30188, -13.48048, 47.19994, 50.37152)
(-41.11959, -23.26589, -17.47266, 50.37277)
(-46.12623, -2.75972, 20.05477, 50.37300)
(23.09240, -15.48113, 42.00652, 50.37333)
(15.54100, -21.24220, 42.95112, 50.37413)
(3.22964, -33.00605, 37.91751, 50.37428)
(-7.74121, 8.56768, 49.03304, 50.37431)
(43.82986, -11.93849, -21.77218, 50.37472)
(-20.07466, 28.94890, 36.00820, 50.37481)
(-12.99489, -4.52448, 48.45924, 50.37496)
(12.99625, -22.19157, 43.31767, 50.37647)
(1.03157, -40.82204, -29.50945, 50.38166)
(9.39636, 25.09477, -42.66506, 50.38200)
(-5.13516, 24.11416, -43.93960, 50.38403)
(36.74997, 2.31091, 34.39700, 50.38903)
(-26.61015, -31.02761, -29.46785, 50.39015)
(45.21454, -7.57143, 20.91640, 50.39025)
(-10.30805, -15.91757, 46.68684, 50.39133)
(46.37462, -13.01281, 14.81065, 50.39141)
(-29.80205, 27.07320, 30.30203, 50.39180)
(-0.25037, -38.70143, 32.27186, 50.39183)
(47.75930, 5.02504, 15.27136, 50.39262)
(31.49641, -39.28005, 2.15237, 50.39424)
(-42.13549, -27.60992, 1.44173, 50.39629)
(8.19212, -33.00605, 37.19244, 50.39631)
(-5.13516, -37.40435, -33.38263, 50.39697)
(26.71437, 30.02322, 30.41080, 50.39711)
(-16.45269, 17.74645, -44.20782, 50.39801)
(-30.17082, 15.40307, 37.31936, 50.40107)
(-39.95950, 9.51705, 29.20644, 50.40191)
(23.09240, 25.65616, 36.72803, 50.40284)
(-11.67065, -22.31652, 43.66051, 50.40309)
(-1.94326, 9.98473, 49.36668, 50.40377)
(40.22998, -18.33744, 24.20720, 50.40537)
(22.72363, -10.52144, 43.74547, 50.40565)
(44.19863, 24.11416, -2.39719, 50.40594)
(15.54100, 31.41723, -36.22616, 50.40734)
(-48.67099, -8.64574, 9.86447, 50.40755)
(40.20790, -14.40681, 26.77293, 50.40854)
(-46.10415, -18.33744, -8.90338, 50.40956)
(9.39636, 12.42182, -47.94355, 50.41009)
(-25.32834, -39.98361, -17.35045, 50.41083)
(-24.91726, 14.69951, -41.28419, 50.41161)
(43.82986, 22.23846, -11.21521, 50.41217)
(26.69229, 12.42182, -40.92226, 50.41241)
(48.67234, 1.02873, -13.10017, 50.41498)
(-42.50426, -12.06344, 24.29461, 50.42189)
(36.74997, -31.86604, 13.28306, 50.42266)
(38.03191, -31.02761, -11.54875, 50.42333)
(45.21454, 19.77014, 10.35943, 50.42351)
(-17.83737, -32.56961, -34.11145, 50.42363)
(-4.11925, 17.74645, -47.01843, 50.42458)
(25.32969, -42.69774, 8.83616, 50.42587)
(47.75930, -15.48113, 4.71439, 50.42659)
(-6.41697, -29.73053, -40.22155, 50.42672)
(-22.61942, -31.49529, -32.24554, 50.43180)
(-23.63532, 20.69647, 39.45358, 50.43369)
(44.19863, 20.23781, 13.43837, 50.43489)
(-24.91726, -25.03065, -36.00571, 50.43624)
(34.06325, -35.42591, -11.33689, 50.43635)
(-49.58416, 9.14630, 1.28642, 50.43707)
(4.59224, -11.93849, -48.79029, 50.43916)
(-41.14166, 28.51246, 6.20701, 50.43931)
(37.66314, -8.64574, 32.41808, 50.43999)
