6121-Centrize
(x,y,z,r)
(-10.11836, -0.86290, 48.48740, 49.53941)
(40.51883, -27.34156, -8.06921, 49.54239)
(40.51883, 27.34156, -8.06921, 49.54239)
(-24.66689, -34.17695, -26.04969, 49.54903)
(24.66689, -34.17695, 26.04969, 49.54903)
(22.01865, -22.31003, 38.37459, 49.54965)
(-17.19677, -41.95330, -19.98431, 49.54978)
(-6.16672, 30.75925, 38.35470, 49.55041)
(6.16672, 30.75925, -38.35470, 49.55041)
(-6.16672, -30.75925, 38.35470, 49.55041)
(6.16672, -30.75925, -38.35470, 49.55041)
(-6.16672, -17.08848, -46.10106, 49.55151)
(-6.16672, 17.08848, -46.10106, 49.55151)
(6.16672, -17.08848, 46.10106, 49.55151)
(6.16672, 17.08848, 46.10106, 49.55151)
(-45.81530, 8.44923, 16.88355, 49.55285)
(46.68555, 11.86692, 11.63943, 49.55643)
(-43.16706, -23.92386, 4.55865, 49.56337)
(-43.16706, 23.92387, 4.55865, 49.56337)
(43.16706, -23.92386, -4.55865, 49.56337)
(43.16706, 23.92387, -4.55865, 49.56337)
(-34.78525, -24.86482, -25.06866, 49.56522)
(-49.33379, 1.61384, -4.59302, 49.57341)
(49.33379, 1.61384, 4.59302, 49.57341)
(-27.31513, -22.31003, -34.83873, 49.57410)
(34.35210, 25.53770, 25.00701, 49.57410)
(28.18538, -39.39851, -10.53708, 49.57507)
(-43.16706, -22.31003, 9.83714, 49.57723)
(43.16706, -22.31003, -9.83713, 49.57723)
(28.18538, -25.72772, -31.65102, 49.57942)
(28.18538, -39.39851, 10.57686, 49.58354)
(9.68521, -35.98081, -32.71359, 49.58429)
(45.38215, 16.22558, -11.66671, 49.58751)
(-40.95197, -14.61174, 23.84301, 49.58887)
(8.38181, -17.95137, -45.46276, 49.59203)
(-27.31513, -23.92386, 33.78157, 49.59498)
(-27.31513, 23.92387, 33.78157, 49.59498)
(45.38215, 19.56521, 4.16874, 49.59552)
(-8.81496, -34.17695, 34.84414, 49.59719)
(26.88198, 22.98291, 34.77708, 49.60141)
(-41.86366, -17.95137, -19.64157, 49.60453)
(-27.31513, -10.25309, -40.11721, 49.60477)
(-27.31513, 10.25308, -40.11721, 49.60477)
(28.18538, -25.72772, 31.69080, 49.60482)
(-18.50017, -42.81620, -16.89802, 49.60873)
(18.50017, -42.81620, 16.89802, 49.60873)
(39.21543, -14.53368, 26.68799, 49.61176)
(-4.86332, -4.28060, -49.18734, 49.61219)
(19.80357, -0.94096, 45.48265, 49.61591)
(-17.19677, -35.11791, -30.54128, 49.61619)
(9.68521, -3.41770, -48.54905, 49.62352)
(9.68521, 3.41770, -48.54905, 49.62352)
(-34.78525, 12.80788, 32.99467, 49.62564)
(-16.28508, 12.72982, -45.12003, 49.62931)
(-45.81530, -12.05694, -14.78736, 49.62940)
(-40.95197, -24.78676, -13.10638, 49.63089)
(9.68521, -22.31003, -43.27056, 49.63751)
(-41.86366, 26.40060, -3.80612, 49.63914)
(-17.19677, -4.28060, -46.37673, 49.64729)
(3.51849, -32.56311, 37.31202, 49.64799)
(15.85193, -25.72772, -39.39738, 49.65232)
(20.71526, -24.78676, -37.71640, 49.65916)
(2.21509, -35.03985, 35.11981, 49.65983)
(45.38215, 2.55480, 20.00420, 49.66119)
(-21.14841, -32.56311, -30.96555, 49.66364)
(40.51883, 22.12001, 18.32322, 49.66699)
(-16.28508, -24.78676, -39.84155, 49.66826)
(-4.86332, -28.28252, 40.54691, 49.67499)
(32.13702, -21.44713, -31.22675, 49.67773)
(3.51849, 15.28462, -47.14374, 49.68431)
(33.04870, -31.62215, -19.41307, 49.68948)
(33.04870, 16.22558, 33.37177, 49.69065)
(38.30374, -7.69829, 30.70977, 49.69436)
(34.35210, 5.03153, 35.56397, 49.70090)
(-23.36349, -41.87524, 13.09191, 49.70701)
(-3.95164, -38.45755, 31.24663, 49.70866)
(45.38215, -17.95137, 9.44723, 49.70957)
(19.80357, -41.95330, -17.85917, 49.71127)
(7.47012, -41.95330, -25.60553, 49.71444)
(-11.03005, -31.70021, 36.67372, 49.71446)
(-47.11870, 5.97249, 14.69135, 49.71597)
(-43.16706, -23.92386, -5.99832, 49.71646)
(-43.16706, 23.92387, -5.99832, 49.71646)
(43.16706, -23.92386, 5.99832, 49.71646)
(43.16706, 23.92387, 5.99832, 49.71646)
(-24.66689, 28.95539, 32.01364, 49.71663)
(24.66689, 28.95539, -32.01364, 49.71663)
(-49.33379, 1.61384, 5.96396, 49.71917)
(49.33379, 1.61384, -5.96395, 49.71917)
(25.97029, -38.53561, 17.68492, 49.72128)
(1.30340, -0.86290, 49.69857, 49.72315)
(-17.19677, 29.89635, -35.81976, 49.72501)
(-47.11870, -14.53368, -6.42259, 49.72574)
(-30.83362, 5.03153, 38.69743, 49.73449)
(-45.81530, -18.89233, -4.23039, 49.73790)
(2.21509, 22.98291, -44.05746, 49.74113)
(-22.45181, -7.69829, -43.71472, 49.74258)
(2.21509, 5.97249, -49.33595, 49.74548)
(-3.95164, 12.72982, -47.93063, 49.74947)
(-40.95197, -21.44713, -18.38487, 49.74984)
(-48.03039, -0.86290, -12.95778, 49.75507)
(-21.14841, -39.39851, 21.81930, 49.75519)
(38.30374, 16.14752, -27.35357, 49.76079)
(-48.03039, 12.80788, -2.40081, 49.76669)
(25.97029, -31.70021, 28.24189, 49.76911)
(2.21509, 19.64327, 45.67678, 49.77081)
(-37.00034, -27.34156, 18.98880, 49.77108)
(-37.00034, 27.34156, 18.98880, 49.77108)
(37.00034, -27.34156, -18.98880, 49.77108)
(37.00034, 27.34156, -18.98880, 49.77108)
(46.68555, -3.41770, 16.91791, 49.77386)
(46.68555, 3.41770, 16.91791, 49.77386)
(-11.03005, -11.19404, 47.23069, 49.77657)
(45.38215, -4.28060, 20.00420, 49.77982)
(-10.11836, -14.53368, -46.52533, 49.78168)
(40.51883, 1.61384, 28.88019, 49.78399)
(-18.50017, -29.14542, 35.88683, 49.79534)
(18.50017, -29.14542, -35.88683, 49.79534)
(39.21543, 26.47866, -15.53989, 49.80419)
(26.88198, -41.87524, -2.17231, 49.80859)
(-43.16706, 11.86692, -21.83377, 49.80896)
(43.16706, 11.86692, 21.83378, 49.80897)
(-49.33379, -6.83539, 0.68547, 49.80979)
(-49.33379, 6.83539, 0.68547, 49.80979)
(49.33379, -6.83539, -0.68547, 49.80979)
(49.33379, 6.83539, -0.68547, 49.80979)
(44.47046, -17.95137, 13.46901, 49.81253)
(40.51883, -25.72772, -13.34769, 49.81819)
(-49.33379, -5.22156, -4.59302, 49.82151)
(49.33379, -5.22156, 4.59302, 49.82151)
(-47.11870, 16.14752, -1.14411, 49.82191)
(-47.11870, -11.19404, -11.70108, 49.82362)
(45.38215, 19.56521, -6.38823, 49.83118)
(9.68521, -30.75925, -37.99207, 49.83305)
(9.68521, 30.75925, -37.99207, 49.83305)
(14.54853, -35.03985, 32.30920, 49.83308)
(-37.00034, -32.56311, -7.40363, 49.84170)
(37.00034, -32.56311, 7.40363, 49.84170)
(-40.95197, -28.28252, 2.72907, 49.84388)
(8.38181, 29.89635, 38.99300, 49.84476)
(8.38181, -28.28252, -40.18428, 49.84909)
(-34.78525, 2.47674, -35.62563, 49.85312)
(40.51883, 28.95539, -2.79072, 49.87964)
(-43.16706, -22.31003, -11.27680, 49.88285)
(43.16706, -22.31003, 11.27680, 49.88285)
(15.85193, -41.01234, -23.56193, 49.88447)
(7.47012, -38.45755, -30.88401, 49.88595)
(-10.11836, 5.97249, 48.48740, 49.89067)
(46.68555, -17.08848, -4.19603, 49.89151)
(46.68555, 17.08848, -4.19603, 49.89151)
(34.35210, -35.98081, 3.89307, 49.89832)
(45.38215, -14.61174, 14.72571, 49.89879)
(-14.98168, -8.63925, 46.80641, 49.89917)
(8.38181, -21.44713, 44.27148, 49.90188)
(0.00000, 15.28462, -47.50636, 49.90465)
(0.00000, 15.28462, 47.50636, 49.90465)
(38.30374, -31.70021, 4.31734, 49.90711)
(-33.48185, -32.56311, -17.59797, 49.91072)
(26.88198, 12.80788, 40.05556, 49.91123)
(44.47046, 12.72982, 18.74749, 49.91131)
(20.71526, -14.61174, -42.99489, 49.91177)
(-48.03039, -11.19404, -7.67930, 49.91188)
(-24.66689, -34.17695, 26.73516, 49.91281)
(24.66689, -34.17695, -26.73516, 49.91281)
(-14.98168, -29.14542, -37.64934, 49.91372)
(-11.03005, 9.31213, -47.78204, 49.91493)
(-24.66689, 8.44923, 42.57062, 49.92096)
(-29.53022, -38.45755, -11.89521, 49.92507)
(26.88198, -35.03985, -23.28625, 49.92676)
(40.51883, 0.00000, -29.18315, 49.93427)
(-29.53022, 23.06097, -33.00915, 49.93441)
(-2.64824, -29.14542, -40.45995, 49.93472)
(-48.03039, 2.47674, 13.43464, 49.93538)
(1.30340, 29.81829, -40.03568, 49.93681)
(-28.61853, -35.11791, 21.03240, 49.94647)
(-3.95164, -41.95330, -26.81670, 49.94828)
(14.54853, 9.31213, -46.86806, 49.94989)
(-41.86366, 26.40060, 6.75085, 49.95129)
(-47.11870, -7.69829, 14.69135, 49.95269)
(22.01865, -10.25309, 43.65307, 49.95535)
(22.01865, 10.25308, 43.65307, 49.95535)
(19.80357, 5.89443, 45.48265, 49.95595)
(-45.81530, -18.89233, 6.32658, 49.95986)
(-49.33379, -5.22156, 5.96396, 49.96655)
(49.33379, -5.22156, -5.96395, 49.96655)
(33.04870, 12.72982, -35.24853, 49.96723)
(-10.11836, 22.98291, 43.20891, 49.97604)
(-34.78525, -4.35866, -35.62563, 49.98196)
(2.21509, -7.69829, -49.33595, 49.98206)
(39.21543, 26.47866, 16.13102, 49.99179)
(25.97029, 26.47866, 33.52038, 49.99191)
(39.21543, 22.98291, -20.81838, 49.99469)
(-29.53022, 12.72982, -38.28764, 50.00025)
(-40.95197, 16.22558, -23.66335, 50.00288)
(-28.61853, -17.95137, 36.86786, 50.00511)
(-39.64857, -22.31003, 20.75673, 50.00589)
(-28.61853, -35.11791, -21.19548, 50.01536)
(-10.11836, -41.87524, -25.41139, 50.01656)
(-45.81530, 0.00000, -20.06585, 50.01680)
(33.04870, -28.28252, -24.69156, 50.01791)
(15.85193, -32.56311, 34.50141, 50.01987)
(46.68555, -10.25309, -14.75300, 50.02316)
(46.68555, 10.25308, -14.75300, 50.02316)
(-18.50017, -1.80386, 46.44379, 50.02536)
(1.30340, 22.98291, 44.42008, 50.03056)
(40.51883, -5.22156, 28.88019, 50.03104)
(25.97029, -41.87524, -8.70750, 50.03811)
(-8.81496, -39.39851, 29.56566, 50.04072)
(28.18538, -41.01234, -5.25860, 50.04079)
(28.18538, -41.01234, 5.29837, 50.04498)
(-33.48185, -12.05694, 35.18688, 50.04519)
(44.47046, -21.44713, 8.19052, 50.04684)
(25.97029, -18.02943, 38.79887, 50.04866)
(14.54853, -21.36907, 42.86617, 50.05803)
(-48.03039, -4.35866, 13.43464, 50.06401)
(-34.78525, 22.98291, 27.71619, 50.06411)
(33.04870, 29.89635, 22.81481, 50.06520)
(-12.33345, -18.89233, -44.69576, 50.06740)
(12.33345, -18.89233, 44.69576, 50.06740)
(-23.36349, 19.64327, -39.69294, 50.07235)
(1.30340, 5.97249, 49.69857, 50.07312)
(-24.66689, -12.05694, -41.88514, 50.08184)
(24.66689, -12.05694, 41.88515, 50.08184)
(-18.50017, -17.08848, -43.29045, 50.08329)
(-18.50017, 17.08848, -43.29045, 50.08329)
(18.50017, -17.08848, 43.29045, 50.08329)
(18.50017, 17.08848, 43.29045, 50.08329)
(-21.14841, -27.34156, -36.24403, 50.08439)
(-21.14841, 27.34156, -36.24403, 50.08439)
(45.38215, 12.72982, -16.94520, 50.08720)
(46.68555, -15.47464, -9.47451, 50.08764)
(-34.78525, -28.20446, 22.43770, 50.08948)
(12.33345, -34.17695, -34.48152, 50.09145)
(-12.33345, -34.17695, 34.48152, 50.09145)
(-47.11870, -0.86290, -16.97956, 50.09213)
(-34.78525, -31.70021, 17.15922, 50.09348)
(-16.28508, 26.40060, 39.33573, 50.09486)
(-22.45181, 22.98291, -38.43624, 50.09633)
(-34.78525, -14.53368, 32.99467, 50.09880)
(-48.03039, 5.97249, -12.95778, 50.10482)
(38.30374, -31.70021, -6.23963, 50.11001)
(-37.00034, 0.00000, -33.79605, 50.11185)
(37.00034, 0.00000, 33.79605, 50.11186)
(-28.61853, -31.62215, 26.31088, 50.11231)
(-27.31513, -15.47464, 39.06006, 50.11256)
(-23.36349, -28.20446, 34.20585, 50.11372)
(-41.86366, -24.78676, 12.02934, 50.11641)
(1.30340, -21.36907, -45.31416, 50.11696)
(46.68555, -17.08848, 6.36094, 50.12003)
(46.68555, 17.08848, 6.36094, 50.12003)
(-41.86366, -21.44713, 17.30782, 50.12092)
(-11.03005, -31.70021, -37.22507, 50.12256)
(-28.61853, -17.95137, -37.03093, 50.12546)
(3.51849, -27.34156, -41.86526, 50.12624)
(3.51849, 27.34156, -41.86526, 50.12624)
(-10.11836, -7.69829, 48.48740, 50.12656)
(14.54853, 29.81829, 37.58769, 50.13607)
(26.88198, 16.14752, -39.12171, 50.13872)
(-28.61853, 26.40060, 31.58937, 50.13881)
(-16.28508, -14.61174, -45.12003, 50.14502)
(15.85193, 15.28462, 45.05838, 50.15138)
(34.35210, -30.75925, 19.72852, 50.15390)
(34.35210, 30.75925, 19.72852, 50.15390)
(-30.83362, -37.59465, 12.30501, 50.15459)
(30.83362, -37.59465, -12.30501, 50.15459)
(-40.95197, -0.94096, -28.94184, 50.15555)
(-4.86332, -31.62215, -38.63037, 50.15893)
(-43.16706, 25.53770, -0.71983, 50.16061)
(43.16706, 25.53770, 0.71984, 50.16062)
(-34.78525, 19.64327, -30.34714, 50.16793)
(45.38215, -17.95137, -11.66671, 50.17871)
(44.47046, 23.06097, 2.91204, 50.17878)
(-43.16706, -15.47464, 20.39410, 50.18744)
(43.16706, -15.47464, -20.39410, 50.18744)
(-16.28508, 16.22558, 44.61421, 50.18866)
(34.35210, -35.98081, -6.66390, 50.19057)
(32.13702, 9.39019, 37.39355, 50.19204)
(34.35210, -8.63925, 35.56397, 50.19462)
(-28.61853, -31.62215, -26.47396, 50.19812)
(7.47012, -24.78676, 43.01478, 50.20416)
(-27.31513, -37.59465, -19.00328, 50.20556)
(-45.81530, -20.50617, 1.04809, 50.20601)
(-45.81530, 20.50617, 1.04809, 50.20601)
(19.80357, -7.77635, 45.48265, 50.21279)
(-14.98168, -23.92386, 41.52793, 50.21326)
(-14.98168, 23.92387, 41.52793, 50.21326)
(33.04870, 23.06097, -29.97004, 50.22179)
(-30.83362, -8.63925, 38.69743, 50.22788)
(-29.53022, 19.56521, 35.61115, 50.22933)
(-34.78525, -35.03985, -9.23320, 50.23004)
(-48.03039, -14.53368, -2.40081, 50.23853)
(-21.14841, 15.28462, 42.93324, 50.24079)
(32.13702, -21.44713, 32.11507, 50.24087)
(-28.61853, 26.40060, -31.75245, 50.24171)
(39.21543, 22.98291, 21.40950, 50.24371)
(-18.50017, 5.03153, 46.44379, 50.24538)
(-3.95164, -38.45755, -32.09518, 50.24638)
(25.97029, -24.86482, -35.09993, 50.24659)
(33.04870, -35.11791, -14.13459, 50.25208)
(-39.64857, -29.14542, 10.19976, 50.25435)
(22.01865, -42.81620, -14.41026, 50.25638)
(-8.81496, 28.95539, 40.12263, 50.25877)
(-41.86366, 16.22558, 22.58631, 50.25910)
(2.21509, 29.81829, 40.39830, 50.25992)
(22.01865, 30.75925, 33.09610, 50.26236)
(22.01865, -30.75925, 33.09610, 50.26236)
(-49.33379, 8.44923, -4.59302, 50.26239)
(49.33379, 8.44923, 4.59302, 50.26239)
(-3.95164, -14.61174, -47.93063, 50.26394)
(44.47046, 19.56521, -12.92342, 50.27359)
(19.80357, -31.62215, -33.69462, 50.27394)
(33.04870, -17.95137, 33.37177, 50.28065)
(-21.14841, -18.89233, -41.52252, 50.28216)
(39.21543, 2.47674, -31.37535, 50.28316)
(-35.69694, -35.03985, -5.21142, 50.29137)
(-10.11836, -38.53561, -30.68988, 50.29158)
(-45.81530, -12.05694, 16.88355, 50.29379)
(44.47046, -0.94096, -23.48038, 50.29747)
(-41.86366, -0.94096, 27.86479, 50.29810)
(-37.00034, 28.95539, -17.96059, 50.29933)
(37.00034, 28.95539, 17.96059, 50.29933)
(-11.03005, -11.19404, -47.78204, 50.30001)
(46.68555, 18.70231, 1.08246, 50.30396)
(-24.66689, -41.01234, -15.49272, 50.30400)
(24.66689, -41.01234, 15.49272, 50.30400)
(-35.69694, -35.03985, 5.34555, 50.30544)
(0.00000, -27.34156, -42.22787, 50.30660)
(0.00000, 27.34156, -42.22787, 50.30660)
(0.00000, -27.34156, 42.22788, 50.30661)
(0.00000, 27.34156, 42.22788, 50.30661)
(-39.64857, -22.31003, -21.47115, 50.30663)
(1.30340, -7.69829, 49.69857, 50.30816)
(20.71526, 19.56521, 41.46087, 50.30828)
(-4.86332, 9.39019, -49.18734, 50.31125)
(-49.33379, 0.00000, -9.87150, 50.31172)
(49.33379, 0.00000, 9.87150, 50.31172)
(-40.95197, 2.55480, 29.12150, 50.31553)
(26.88198, -38.53561, -18.00777, 50.31812)
(8.38181, 2.55480, 49.54996, 50.31879)
(-17.19677, -38.45755, 27.52206, 50.32072)
(39.21543, 29.81829, -10.26141, 50.32173)
(-8.81496, 22.12001, -44.33313, 50.32320)
(14.54853, -11.19404, -46.86806, 50.33470)
(-35.69694, 16.14752, -31.60385, 50.33703)
(-48.03039, -7.69829, -12.95778, 50.33971)
(-43.16706, -3.41770, 25.67259, 50.34042)
(-43.16706, 3.41770, 25.67259, 50.34042)
(43.16706, -3.41770, -25.67259, 50.34042)
(43.16706, 3.41770, -25.67259, 50.34042)
(-17.19677, 9.39019, -46.37673, 50.34586)
(14.54853, -31.70021, -36.31110, 50.34937)
(32.13702, -38.45755, -4.83432, 50.35019)
(-6.16672, -10.25309, 48.91167, 50.35380)
(-6.16672, 10.25308, 48.91167, 50.35380)
(6.16672, -10.25309, -48.91167, 50.35380)
(6.16672, 10.25308, -48.91167, 50.35380)
(13.63684, -24.86482, 41.60947, 50.35446)
(-41.86366, 12.72982, -24.92006, 50.35498)
(14.54853, 2.47674, 48.14466, 50.35576)
(45.38215, -21.44713, 4.16874, 50.36762)
(3.51849, 15.28462, 47.86899, 50.37300)
(-48.03039, 12.80788, 8.15616, 50.37343)
(-40.95197, -28.28252, -7.82790, 50.38096)
(26.88198, -14.53368, 40.05556, 50.38171)
(-8.81496, 0.00000, -49.61162, 50.38865)
(-37.00034, -18.89233, -28.51756, 50.39044)
(37.00034, -18.89233, 28.51756, 50.39045)
(-30.83362, 18.70231, -35.20135, 50.39468)
(30.83362, 18.70231, 35.20135, 50.39468)
(-2.64824, -10.25309, 49.27429, 50.39935)
(-2.64824, 10.25308, 49.27429, 50.39935)
(40.51883, -6.83539, -29.18315, 50.39994)
(40.51883, 6.83539, -29.18315, 50.39994)
(19.80357, 23.06097, 40.20417, 50.40203)
(38.30374, -18.02943, -27.35357, 50.40292)
(40.51883, 28.95539, 7.76625, 50.40342)
(-39.64857, -29.14542, -10.91418, 50.40421)
(-49.33379, 8.44923, 5.96396, 50.40616)
(49.33379, 8.44923, -5.96395, 50.40616)
(39.21543, -4.35866, -31.37535, 50.41091)
(-37.00034, -34.17695, -2.12514, 50.41434)
(37.00034, -34.17695, 2.12514, 50.41434)
(-39.64857, -17.08848, 26.03521, 50.41684)
(-39.64857, 17.08848, 26.03521, 50.41684)
(-35.69694, 16.14752, 31.73797, 50.42135)
(-39.64857, -30.75925, 4.92127, 50.42182)
(-39.64857, 30.75925, 4.92127, 50.42182)
(44.47046, -14.61174, 18.74749, 50.42414)
(39.21543, -31.70021, 0.29556, 50.42659)
(-40.95197, -4.28060, 29.12150, 50.43262)
(26.88198, -31.70021, -28.56474, 50.43301)
(8.38181, -4.28060, 49.54996, 50.43587)
(-47.11870, 5.97249, -16.97956, 50.43955)
(32.13702, -38.45755, 5.72265, 50.44323)
(9.68521, -17.08848, 46.46368, 50.44495)
(9.68521, 17.08848, 46.46368, 50.44495)
(39.21543, 29.81829, 10.85253, 50.44559)
(-28.61853, -38.45755, 15.75392, 50.45977)
(26.88198, -41.87524, 8.38466, 50.46265)
(-47.11870, -18.02943, -1.14411, 50.46326)
(40.51883, 8.44923, 28.88019, 50.47009)
(45.38215, 9.39019, 20.00420, 50.47656)
(2.21509, -21.36907, 45.67678, 50.47685)
(33.04870, -14.61174, -35.24853, 50.47948)
(-45.81530, -6.83539, -20.06585, 50.48170)
(-45.81530, 6.83539, -20.06585, 50.48170)
(13.63684, 12.80788, 46.88795, 50.48253)
(14.54853, -4.35866, 48.14466, 50.48333)
(-40.95197, 5.89443, -28.94184, 50.49196)
(-22.45181, 19.64327, 40.74104, 50.49528)
(-39.64857, 30.75925, -5.63570, 50.49656)
(-39.64857, -30.75925, -5.63570, 50.49656)
(13.63684, 22.98291, -42.84628, 50.49734)
(7.47012, 12.72982, 48.29326, 50.49841)
(-23.36349, -0.86290, 44.76282, 50.50057)
(26.88198, -24.86482, 34.77708, 50.50095)
(-29.53022, 2.55480, 40.88964, 50.50271)
(-40.95197, 26.40060, 13.28604, 50.50321)
(-17.19677, -41.95330, 22.24357, 50.50331)
(-45.81530, 15.28462, -14.78736, 50.51067)
(-28.61853, -38.45755, -15.91699, 50.51093)
(-29.53022, -14.61174, -38.28764, 50.51217)
(-14.98168, -1.80386, -48.20631, 50.51291)
(-24.66689, -41.01234, 16.17819, 50.51932)
(24.66689, -41.01234, -16.17819, 50.51932)
(22.01865, -35.98081, 27.81761, 50.52979)
(-40.95197, 23.06097, 18.56453, 50.53231)
(-6.16672, -29.14542, -40.82257, 50.53678)
(6.16672, -29.14542, 40.82257, 50.53678)
(46.68555, -15.47464, 11.63943, 50.54187)
(-30.83362, -35.98081, 17.58349, 50.54216)
(30.83362, -35.98081, -17.58349, 50.54216)
(7.47012, -41.95330, 27.17932, 50.54303)
(32.13702, -11.11598, 37.39355, 50.54336)
(2.21509, -41.87524, -28.22200, 50.54625)
(-39.64857, -1.80386, 31.31370, 50.55503)
(-21.14841, -32.56311, 32.37627, 50.55526)
(9.68521, -10.25309, -48.54905, 50.55630)
(9.68521, 10.25308, -48.54905, 50.55630)
(-14.98168, 11.86692, 46.80641, 50.55803)
(12.33345, -39.39851, -29.20303, 50.56850)
(-12.33345, -39.39851, 29.20304, 50.56850)
(-37.00034, -6.83539, -33.79605, 50.57589)
(-37.00034, 6.83539, -33.79605, 50.57589)
(37.00034, -6.83539, 33.79605, 50.57589)
(37.00034, 6.83539, 33.79605, 50.57589)
(-17.19677, 19.56521, 43.35751, 50.58063)
(-40.95197, -17.95137, -23.66335, 50.58923)
(-8.81496, -20.50617, 45.40111, 50.59118)
(-8.81496, 20.50617, 45.40111, 50.59118)
(40.51883, 27.34156, 13.04473, 50.59151)
(40.51883, -27.34156, 13.04473, 50.59151)
(45.38215, 2.55480, -22.22368, 50.59603)
(45.38215, -14.61174, -16.94520, 50.59824)
(49.33379, 0.00000, -11.24244, 50.59856)
(-49.33379, 0.00000, 11.24244, 50.59857)
(45.38215, -21.44713, -6.38823, 50.59969)
(44.47046, 2.55480, 24.02598, 50.61024)
(-29.53022, -4.28060, 40.88964, 50.61936)
(44.47046, 5.89443, -23.48038, 50.63294)
(-41.86366, 5.89443, 27.86479, 50.63356)
(2.21509, -24.86482, -44.05746, 50.63818)
(20.71526, -38.45755, 25.62541, 50.64352)
(34.35210, -17.08848, -33.05633, 50.64389)
(34.35210, 17.08848, -33.05633, 50.64389)
(39.21543, 2.47674, 31.96647, 50.65411)
(-34.78525, 9.31213, -35.62563, 50.65486)
(-27.31513, -30.75925, -29.56025, 50.65625)
(-27.31513, 30.75925, -29.56025, 50.65625)
(-33.48185, 28.95539, 24.62991, 50.65651)
(-24.66689, -12.05694, 42.57062, 50.65652)
(-4.86332, -11.11598, -49.18734, 50.66174)
(-41.86366, -28.28252, -3.80612, 50.66512)
(1.30340, 2.47674, -50.59264, 50.67000)
(-47.11870, -7.69829, -16.97956, 50.67288)
(44.47046, 23.06097, -7.64493, 50.67421)
(26.88198, 26.47866, -33.84322, 50.68653)
(-47.11870, 16.14752, 9.41286, 50.69039)
(-17.19677, -11.11598, -46.37673, 50.69611)
(40.51883, -18.89233, -23.90466, 50.69643)
(46.68555, -10.25309, 16.91791, 50.70387)
(46.68555, 10.25308, 16.91791, 50.70387)
(-12.33345, 28.95539, 39.76000, 50.70884)
(12.33345, 28.95539, -39.76000, 50.70884)
(45.38215, -4.28060, -22.22368, 50.71247)
(-8.81496, -41.01234, -28.49767, 50.71325)
(44.47046, 16.22558, -18.20190, 50.71687)
(1.30340, -41.87524, 28.58463, 50.71800)
(50.63718, 2.47674, 1.50673, 50.72010)
(44.47046, -4.28060, 24.02598, 50.72665)
(-14.98168, 5.03153, -48.20631, 50.73082)
(3.51849, -27.34156, 42.59050, 50.73353)
(3.51849, 27.34156, 42.59050, 50.73353)
(-18.50017, -8.63925, 46.44379, 50.73381)
(33.04870, -38.45755, 1.70087, 50.73552)
(-48.03039, 9.31213, 13.43464, 50.73582)
(38.30374, 12.80788, 30.70977, 50.73764)
(-23.36349, 2.47674, -44.97142, 50.73870)
(38.30374, 26.47866, 20.15280, 50.73885)
(39.21543, -28.20446, -15.53989, 50.74278)
(-40.95197, -7.77635, -28.94184, 50.74609)
(-33.48185, -25.72772, -28.15494, 50.75087)
(-48.03039, 16.14752, 2.87767, 50.75373)
(-29.53022, -24.78676, -33.00915, 50.75452)
(-40.95197, 29.89635, -2.54942, 50.76766)
(38.30374, 29.81829, 14.87431, 50.76960)
(-39.64857, 5.03153, 31.31370, 50.77276)
(-16.28508, -17.95137, 44.61421, 50.77286)
(-49.33379, -6.83539, -9.87150, 50.77393)
(-49.33379, 6.83539, -9.87150, 50.77393)
(49.33379, -6.83539, 9.87150, 50.77393)
(49.33379, 6.83539, 9.87150, 50.77393)
(-23.36349, -21.36907, -39.69294, 50.77420)
(26.88198, -18.02943, -39.12171, 50.77607)
(33.04870, 26.40060, 28.09329, 50.77835)
(39.21543, -4.35866, 31.96647, 50.78093)
(28.18538, -20.50617, -36.92950, 50.78097)
(28.18538, 20.50617, -36.92950, 50.78097)
(-17.19677, -31.62215, -35.81976, 50.78135)
(-34.78525, -35.03985, 11.88074, 50.78343)
(50.63718, -0.86290, -3.77175, 50.78479)
(-22.45181, 12.80788, -43.71472, 50.78486)
(-28.61853, -41.95330, -0.08154, 50.78490)
(-39.64857, -17.08848, -26.74964, 50.78945)
(-39.64857, 17.08848, -26.74964, 50.78945)
(-43.16706, -15.47464, -21.83377, 50.78950)
(43.16706, -15.47464, 21.83378, 50.78951)
(1.30340, -4.35866, -50.59264, 50.79678)
(15.85193, -27.34156, 39.77989, 50.80634)
(15.85193, 27.34156, 39.77989, 50.80634)
(28.18538, -20.50617, 36.96928, 50.80990)
(28.18538, 20.50617, 36.96928, 50.80990)
(28.18538, 1.61384, 42.24776, 50.81234)
(25.97029, -41.87524, 12.40644, 50.81251)
(-11.03005, 26.47866, 41.95221, 50.82095)
(-3.95164, -35.11791, 36.52512, 50.82291)
(45.38215, -11.11598, 20.00420, 50.82590)
(15.85193, -34.17695, -34.11890, 50.82762)
(46.68555, -1.80386, -20.03148, 50.83360)
(-37.00034, 1.61384, 34.82426, 50.83659)
(-48.03039, -14.53368, 8.15616, 50.83964)
(-41.86366, -17.95137, 22.58631, 50.84249)
(-23.36349, 5.97249, 44.76282, 50.84519)
(50.63718, -4.35866, 1.50673, 50.84676)
(34.35210, 11.86692, 35.56397, 50.84965)
(-8.81496, -6.83539, -49.61162, 50.85016)
(-8.81496, 6.83539, -49.61162, 50.85016)
(33.04870, -0.94096, 38.65026, 50.86202)
